welcome_text.started,welcome_text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,anatomy_text.started,anatomy_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,choose_video_text.started,choose_video_text.stopped,choose_video_key.keys,choose_video_key.rt,choose_video_key.started,choose_video_key.stopped,end_video_key.keys,end_video_key.rt,end_video_key.started,end_video_key.stopped,rest_instructions_text.started,rest_instructions_text.stopped,rest_instructions_key.keys,rest_instructions_key.rt,rest_instructions_key.started,rest_instructions_key.stopped,rest_instructions_continue.started,rest_instructions_continue.stopped,fx_cross.started,fx_cross.stopped,rest_end_key.keys,rest_end_key.rt,rest_end_key.started,rest_end_key.stopped,prepare_task_text.started,prepare_task_text.stopped,prepare_task_key.keys,prepare_task_key.rt,prepare_task_key.started,prepare_task_key.stopped,online ID,date,expName,psychopyVersion,frameRate,
21.586908906290773,None,space,12.049956800881773,22.56113824417116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13mTRK23M,2021_Jun_25_1502,miniTRK,2021.1.4,59.47984258624967,
,,,,,,34.64131266978802,None,d,4.49846785858972,39.624696434126236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13mTRK23M,2021_Jun_25_1502,miniTRK,2021.1.4,59.47984258624967,
,,,,,,,,,,,,39.624696434126236,None,44.14440474455478,None,c,10.399430534685962,45.62765415996546,None,,,,,,,,,,,,,,,,,,,,,,,,,13mTRK23M,2021_Jun_25_1502,miniTRK,2021.1.4,59.47984258624967,
,,,,,,,,,,,,,,,,,,,,space,591.815446055145,64.0241766612744,None,,,,,,,,,,,,,,,,,,,,,13mTRK23M,2021_Jun_25_1502,miniTRK,2021.1.4,59.47984258624967,
,,,,,,,,,,,,,,,,,,,,,,,,655.8836169346469,None,d,4.262856450513937,665.8887052886421,None,,,,,,,,,,,,,,,13mTRK23M,2021_Jun_25_1502,miniTRK,2021.1.4,59.47984258624967,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8887052886421,None,670.1685452891397,None,space,3.343442503886763,671.1521150160115,None,,,,,,,13mTRK23M,2021_Jun_25_1502,miniTRK,2021.1.4,59.47984258624967,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.518775936449,None,d,24.78633319103392,675.5020925903809,None,13mTRK23M,2021_Jun_25_1502,miniTRK,2021.1.4,59.47984258624967,
