rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,Task,TrialIndex,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,Jitter,Filler,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instruction_2_title.started,rec_instruction_2_title.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instruction_3_title.started,rec_instruction_3_title.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,start_practice_text.started,start_practice_text.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,rec_fx_interior_2.started,rec_fx_interior_2.stopped,rec_fx_cross_2.started,rec_fx_cross_2.stopped,rec_fx_key_2.keys,rec_fx_key_2.started,rec_fx_key_2.stopped,rec_fx_text_block_2.started,rec_fx_text_block_2.stopped,rec_fx_instructions_text_2.started,rec_fx_instructions_text_2.stopped,ID,practice,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,16.35871600000064,None,18.30158610000035,None,d,8.019095899999229,23.268111299999873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_02_1832,TRK-online,2020.1.3,60.003192170336575,
,,,,,,,,,,,,,,,,,,,,,,,,,,23.268111299999873,None,31.31795290000082,None,d,2.1136060999997426,36.30116629999975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_02_1832,TRK-online,2020.1.3,60.003192170336575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.30116629999975,None,31.31795290000082,None,38.434444799999255,None,d,5.469574499998998,43.4176193000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_02_1832,TRK-online,2020.1.3,60.003192170336575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4176193000003,None,38.434444799999255,None,48.917524599999524,None,d,4.682038299999476,49.90083330000016,None,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_02_1832,TRK-online,2020.1.3,60.003192170336575,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.90083330000016,None,54.600673999999344,None,55.6173189000001,None,56.63400890000085,None,56.63400890000085,None,None,56.63400890000085,None,56.63400890000085,None,56.63400890000085,None,,,,,,,
