welcome_text.started,welcome_text.stopped,key_resp.keys,key_resp.started,key_resp.stopped,anatomy_text.started,anatomy_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,choose_video_text.started,choose_video_text.stopped,choose_video_key.keys,choose_video_key.rt,choose_video_key.started,choose_video_key.stopped,end_video_key.keys,end_video_key.started,end_video_key.stopped,rest_instructions_text.started,rest_instructions_text.stopped,rest_instructions_key.keys,rest_instructions_key.rt,rest_instructions_key.started,rest_instructions_key.stopped,rest_instructions_continue.started,rest_instructions_continue.stopped,ID,date,expName,psychopyVersion,frameRate,
13.193090563247097,None,None,15.159455771645298,493.16948465723544,,,,,,,,,,,,,,,,,,,,,,,,,,177856,2020_Sep_29_0910,TérKépÉsz,2020.2.3,60.88534315648165,
,,,,,493.1861541286926,None,d,245.91663676162716,498.15275166154606,None,,,,,,,,,,,,,,,,,,,,177856,2020_Sep_29_0910,TérKépÉsz,2020.2.3,60.88534315648165,
,,,,,,,,,,,498.15275166154606,None,744.1159621754196,None,c,5.36601603012241,745.5992741333757,None,,,,,,,,,,,,177856,2020_Sep_29_0910,TérKépÉsz,2020.2.3,60.88534315648165,
,,,,,,,,,,,,,,,,,,,None,759.2824691350397,None,,,,,,,,,177856,2020_Sep_29_0910,TérKépÉsz,2020.2.3,60.88534315648165,
,,,,,,,,,,,,,,,,,,,,,,1954.2822885520873,None,d,9.882372619220405,1964.2488094972796,None,,,177856,2020_Sep_29_0910,TérKépÉsz,2020.2.3,60.88534315648165,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.2488094972796,None,,,,,,
