anatomy_text.started,anatomy_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,choose_video_text.started,choose_video_text.stopped,choose_video_key.keys,choose_video_key.rt,choose_video_key.started,choose_video_key.stopped,loading.started,loading.stopped,loading_text.started,loading_text.stopped,end_video_key.keys,end_video_key.rt,end_video_key.started,end_video_key.stopped,prepare_task_text.started,prepare_task_text.stopped,prepare_task_key.keys,prepare_task_key.rt,prepare_task_key.started,prepare_task_key.stopped,online ID,date,expName,psychopyVersion,frameRate,
13.860313579095418,None,d,3.345758721196944,18.85416095140863,None,,,,,,,,,,,,,,,,,,,,,,,101mTRK21M,2021_Nov_09_1744,miniTRK,2021.1.4,59.63982584788104,
,,,,,,18.85416095140863,None,22.223879572431542,None,a,6.2048591926841254,23.706988662720505,None,,,,,,,,,,,,,,,101mTRK21M,2021_Nov_09_1744,miniTRK,2021.1.4,59.63982584788104,
,,,,,,,,,,,,,,0.013523716432246147,3.013523716432246,29.937063639225926,None,space,730.3390556356862,42.08667085209345,None,,,,,,,101mTRK21M,2021_Nov_09_1744,miniTRK,2021.1.4,59.63982584788104,
,,,,,,,,,,,,,,,,,,,,,,774.591093341407,None,space,53.99873591933192,779.5945643762861,None,101mTRK21M,2021_Nov_09_1744,miniTRK,2021.1.4,59.63982584788104,
