anatomy_text.started,anatomy_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,choose_video_text.started,choose_video_text.stopped,choose_video_key.keys,choose_video_key.rt,choose_video_key.started,choose_video_key.stopped,loading.started,loading.stopped,loading_text.started,loading_text.stopped,online ID,date,expName,psychopyVersion,frameRate,
15.737121520855908,None,d,2.6741611772295073,20.725466590402903,None,,,,,,,,,,,,,102mTRK21M,2021_Oct_22_1637,miniTRK,2021.1.4,60.008377166219375,
,,,,,,20.725466590402903,None,23.42540739490323,None,a,2.502463234625793,24.905269782657342,None,,,,,102mTRK21M,2021_Oct_22_1637,miniTRK,2021.1.4,60.008377166219375,
,,,,,,,,,,,,,,0.013888017278986808,3.013888017278987,27.438588191176677,None,,,,,,
