TrialIndex,Jitter,ScannerRun,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_MR_text.started,start_MR_text.stopped,start_MR_trigger.keys,start_MR_trigger.rt,start_MR_trigger.started,start_MR_trigger.stopped,trigger_time,trigger,start_enc_run_text.started,start_enc_run_text.stopped,loop_start_time,fx_start_time,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,trial_start_time,stimulus_start_time,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.rt,enc_trial_key.started,enc_trial_key.stopped,enc_fx_key.rt,ID,practice,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.461744700001873,None,10.909190900001704,None,10.909190900001704,None,d,0.6789404999981343,15.875699400003214,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1510,TerKepEsz-Encoding_MR,2020.1.3,59.99826005074259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.875699400003214,None,16.575696300002164,None,16.575696300002164,None,d,1.3557982000020274,21.558929900002113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1510,TerKepEsz-Encoding_MR,2020.1.3,59.99826005074259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.558929900002113,None,22.942225500002678,None,d,1.2774038999996264,27.92539570000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1510,TerKepEsz-Encoding_MR,2020.1.3,59.99826005074259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.92539570000008,None,29.22555530000318,None,30.242190900000423,None,d,3.9846269999979995,31.242173400001775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1510,TerKepEsz-Encoding_MR,2020.1.3,59.99826005074259,
1.0,2000.0,1.0,OLP,1.0,3.0,stimuli/fractals/22c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/22c.jpg,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,-0.234375,0.1388888888888889,-0.234375,-0.1388888888888889,-0.078125,0.1388888888888889,0.234375,-0.4166666666666667,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.242173400001775,None,35.258721800000785,None,['s'],[0.6800261999997019],35.258721800000785,None,26.556194799999503,8.014133399999992,35.95869070000117,None,3.0406958000021405,3.063674600001832,39.00861650000297,None,39.00861650000297,None,None,39.00861650000297,None,5.071637100001681,5.096769800002221,41.041545200001565,None,41.041545200001565,None,c,0.7372514000016963,41.041545200001565,None,,000000,0,2020_Aug_28_1510,TerKepEsz-Encoding_MR,2020.1.3,59.99826005074259,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/77a.jpg,-0.078125,0.4166666666666667,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,stimuli/fractals/77b.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.997007199999643,,,,8.080744999999297,44.02481330000228,None,44.02481330000228,None,c,44.02481330000228,None,14.072043200001644,14.096765000002051,50.04132560000289,None,50.04132560000289,None,c,1.1855398000006971,50.04132560000289,None,1.658281399999396,000000,0,2020_Aug_28_1510,TerKepEsz-Encoding_MR,2020.1.3,59.99826005074259,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/106b.jpg,0.390625,0.4166666666666667,stimuli/fractals/106b.jpg,stimuli/fractals/106c.jpg,stimuli/fractals/106a.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.99761149999904,,,,17.09676799999943,53.041259500001615,None,53.041259500001615,None,None,53.041259500001615,None,19.093150500000775,19.113711400001193,55.05790200000047,None,55.05790200000047,None,b,0.3208383000019239,55.05790200000047,None,,000000,0,2020_Aug_28_1510,TerKepEsz-Encoding_MR,2020.1.3,59.99826005074259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.828144999999495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
