anatomy_text.started,anatomy_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,choose_video_text.started,choose_video_text.stopped,choose_video_key.keys,choose_video_key.rt,choose_video_key.started,choose_video_key.stopped,loading.started,loading.stopped,loading_text.started,loading_text.stopped,end_video_key.keys,end_video_key.rt,end_video_key.started,end_video_key.stopped,online ID,date,expName,psychopyVersion,frameRate,
12.440443205490737,None,d,1.6278682985939668,17.42986742103676,None,,,,,,,,,,,,,,,,,89mTRK22M,2021_Oct_08_1629,miniTRK,2021.1.4,59.11230391897669,
,,,,,,17.42986742103676,None,19.080085798894288,None,a,1.5103602370181761,20.56343741683304,None,,,,,,,,,89mTRK22M,2021_Oct_08_1629,miniTRK,2021.1.4,59.11230391897669,
,,,,,,,,,,,,,,0.014042115129996091,3.014042115129996,22.096770169566298,None,space,717.7761626306055,34.229423160220904,None,89mTRK22M,2021_Oct_08_1629,miniTRK,2021.1.4,59.11230391897669,
