anatomy_text.started,anatomy_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,choose_video_text.started,choose_video_text.stopped,choose_video_key.keys,choose_video_key.rt,choose_video_key.started,choose_video_key.stopped,loading.started,loading.stopped,loading_text.started,loading_text.stopped,online ID,date,expName,psychopyVersion,frameRate,
10.818983855948318,None,d,3.1169662243919447,15.800561880518217,None,,,,,,,,,,,,,88mTRK20F,2021_Sep_10_1642,miniTRK,2021.1.4,59.45568959321055,
,,,,,,15.800561880518217,None,18.93468190456042,None,a,4.233418365067337,20.42004870349774,None,,,,,88mTRK20F,2021_Sep_10_1642,miniTRK,2021.1.4,59.45568959321055,
,,,,,,,,,,,,,,0.014312327839434147,3.014312327839434,24.683506517496426,None,,,,,,
