TrialIndex,Order,StimType,FX/IMG,ImagePreseneted,Xcoordinate,Ycoordinate,Response,RT, TimePassed
1,1,OLP,IMG,Stimuli/Fractals/46a.jpg,212.132034,212.132034,f,2.500390,4.532992
