Task,TrialIndex,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,Jitter,Filler,ScannerRun,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,rec_practice_blocks.thisRepN,rec_practice_blocks.thisTrialN,rec_practice_blocks.thisN,rec_practice_blocks.thisIndex,rec_practice_trials.thisRepN,rec_practice_trials.thisTrialN,rec_practice_trials.thisN,rec_practice_trials.thisIndex,rec_runs.thisRepN,rec_runs.thisTrialN,rec_runs.thisN,rec_runs.thisIndex,rec_blocks.thisRepN,rec_blocks.thisTrialN,rec_blocks.thisN,rec_blocks.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,start_recognition_text.started,start_recognition_text.stopped,rec_instructions_1_text.started,rec_instructions_1_text.stopped,rec_instructions_1_key.keys,rec_instructions_1_key.rt,rec_instructions_1_key.started,rec_instructions_1_key.stopped,rec_instructions_1_continue.started,rec_instructions_1_continue.stopped,rec_instructions2_text.started,rec_instructions2_text.stopped,rec_instructions_2_key.keys,rec_instructions_2_key.rt,rec_instructions_2_key.started,rec_instructions_2_key.stopped,rec_instructions_2_continue.started,rec_instructions_2_continue.stopped,rec_instruction_2_title.started,rec_instruction_2_title.stopped,rec_instrauction_3_text.started,rec_instrauction_3_text.stopped,rec_instructions_3_key.keys,rec_instructions_3_key.rt,rec_instructions_3_key.started,rec_instructions_3_key.stopped,rec_instructions_3_continue.started,rec_instructions_3_continue.stopped,rec_instruction_3_title.started,rec_instruction_3_title.stopped,rec_instructions_4_text.started,rec_instructions_4_text.stopped,rec_instructions_4_key.keys,rec_instructions_4_key.rt,rec_instructions_4_key.started,rec_instructions_4_key.stopped,rec_instructions_4_continue.started,rec_instructions_4_continue.stopped,start_practice_text.started,start_practice_text.stopped,rec_practice_block_text.started,rec_practice_block_text.stopped,practice_rec_fx_interior.started,practice_rec_fx_interior.stopped,practice_rec_fx_cross.started,practice_rec_fx_cross.stopped,practice_rec_fx_key.keys,practice_rec_fx_key.started,practice_rec_fx_key.stopped,practice_rec_fx_text_block.started,practice_rec_fx_text_block.stopped,practice_rec_fx_instructions_text.started,practice_rec_fx_instructions_text.stopped,practice_rec_trial_interior.started,practice_rec_trial_interior.stopped,practice_rec_trial_main_image.started,practice_rec_trial_main_image.stopped,practice_rec_trial_key.keys,practice_rec_trial_key.rt,practice_rec_trial_key.started,practice_rec_trial_key.stopped,practice_rec_trial_text_block.started,practice_rec_trial_text_block.stopped,practice_rec_trial_instructions_text.started,practice_rec_trial_instructions_text.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,trigger_time,start_MR_text.started,start_MR_text.stopped,start_MR_trigger.keys,start_MR_trigger.rt,start_MR_trigger.started,start_MR_trigger.stopped,triggers,start_rec_run_text.started,start_rec_run_text.stopped,start_rec_block_text.started,start_rec_block_text.stopped,loop_start_time,fx_start_time,rec_fx_interior.started,rec_fx_interior.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,trial_start_time,stimulus_start_time,rec_trial_interior.started,rec_trial_interior.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,end_rec_run_text.started,end_rec_run_text.stopped,end_rec_run_key.keys,end_rec_run_key.rt,end_rec_run_key.started,end_rec_run_key.stopped,end_experiment_text.started,end_experiment_text.stopped,end_experiment_key.keys,end_experiment_key.rt,end_experiment_key.started,end_experiment_key.stopped,ID,practice,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.976625100000092,None,11.924996599999758,None,d,2.7219089000000167,16.89191369999935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89191369999935,None,19.641798499999823,None,d,0.40465539999968314,24.62504699999954,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62504699999954,None,19.641798499999823,None,25.0583773999997,None,d,0.6363101999995706,30.04155129999981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.04155129999981,None,25.0583773999997,None,30.708252800000082,None,d,2.69819760000064,31.691523599999528,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
RecognitionPractice,1,1,OBJ,FOIL,stimuli/fractals/156b.jpg,0.2344,-0.1389,0.6,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.691523599999528,None,34.40816079999968,None,35.40808629999992,None,36.42472063999976,None,36.42472063999976,None,None,36.42472063999976,None,36.42472063999976,None,36.42472063999976,None,36.47473859999991,None,36.47473859999991,None,c,2.8493657999997595,36.47473859999991,None,36.47473859999991,None,36.47473859999991,None,40.44103449999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
RecognitionPractice,1,1,OBJ,LURE,stimuli/fractals/166c.jpg,-0.0781,0.4167,0.6,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.44091366999974,None,42.44091366999974,None,None,42.44091366999974,None,42.44091366999974,None,42.44091366999974,None,42.45754729999953,None,42.45754729999953,None,b,1.7942545000005339,42.45754729999953,None,42.45754729999953,None,42.45754729999953,None,46.457444300000134,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
RecognitionPractice,2,1,OBJ,TARGET,stimuli/fractals/167a.jpg,0.2344,0.4167,2.0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.45740149999983,None,48.45740149999983,None,None,48.45740149999983,None,48.45740149999983,None,48.45740149999983,None,48.490754899999956,None,48.490754899999956,None,c,3.114966199999799,48.490754899999956,None,48.490754899999956,None,48.490754899999956,None,52.49064279999948,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
RecognitionPractice,4,2,LOC,FOIL,stimuli/fractals/159a.jpg,-0.0781,-0.4167,1.0,0,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.49058419999983,None,55.49058100000002,None,55.49058100000002,None,None,55.49058100000002,None,55.49058100000002,None,55.49058100000002,None,55.52387389999967,None,55.52387389999967,None,None,,55.52387389999967,None,55.52387389999967,None,55.52387389999967,None,59.523799399999916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
RecognitionPractice,5,2,LOC,LURE,stimuli/fractals/148b.jpg,0.2344,-0.4167,1.5,0,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.52373699999953,None,61.52373699999953,None,None,61.52373699999953,None,61.52373699999953,None,61.52373699999953,None,61.557082499999524,None,61.557082499999524,None,c,1.5608533000004172,61.557082499999524,None,61.557082499999524,None,61.557082499999524,None,65.5569816999996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
RecognitionPractice,6,2,LOC,TARGET,stimuli/fractals/166a.jpg,-0.0781,0.4167,1.0,0,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.55707639999946,None,67.55707639999946,None,None,67.55707639999946,None,67.55707639999946,None,67.55707639999946,None,67.62373599999955,None,67.62373599999955,None,c,3.2699503999992885,67.62373599999955,None,67.62373599999955,None,67.62373599999955,None,71.59029519999967,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.59024549999958,None,d,3.7288393999997425,74.55697919999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.55697919999966,None,69.70873490000031,78.30703509999967,None,s,1.2906717999994726,78.30703509999967,None,0.006718800000271585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111111,1,2020_Sep_03_1319,terkepesz-recognition,2020.1.3,60.01792135131255,
