enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_block.thisRepN,enc_practice_block.thisTrialN,enc_practice_block.thisN,enc_practice_block.thisIndex,general_instructions_text.started,general_instructions_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,general_instructions_text_2.started,general_instructions_text_2.stopped,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_2.started,general_instructions_key_2.stopped,general_instructions_continue_2.started,general_instructions_continue_2.stopped,general_instructions_text_3.started,general_instructions_text_3.stopped,general_instructions_key_3.keys,general_instructions_key_3.rt,general_instructions_key_3.started,general_instructions_key_3.stopped,general_instructions_continue_3.started,general_instructions_continue_3.stopped,encoding_title_text.started,encoding_title_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_2_text_2.started,enc_instructions_2_text_2.stopped,enc_instructions_2_image_2.started,enc_instructions_2_image_2.stopped,enc_instructions_2_key_2.keys,enc_instructions_2_key_2.rt,enc_instructions_2_key_2.started,enc_instructions_2_key_2.stopped,instructions_2_continue_2.started,instructions_2_continue_2.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,start_practice_block.started,start_practice_block.stopped,Azonosító kód*,A vizsgálat feltételeibe beleegyezem. (igen/nem)*,Az adatkezelési feltételeket elfogadom. (igen/nem)*,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.729787299991585,None,right,3.5017964999424294,24.63787869992666,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,i,i,2020_Sep_17_1817,TRK-online,2020.1.3,59.97911526665226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.63787869992666,None,28.17116129992064,None,right,0.7052226000232622,38.15423300000839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,i,i,2020_Sep_17_1817,TRK-online,2020.1.3,59.97911526665226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.15423300000839,None,38.88758889993187,None,right,0.43706189992371947,48.87063469993882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,i,i,2020_Sep_17_1817,TRK-online,2020.1.3,59.97911526665226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.87063469993882,None,49.3373102999758,None,51.33727989997715,None,51.33727989997715,None,right,0.5629897000035271,56.32045759994071,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000,i,i,2020_Sep_17_1817,TRK-online,2020.1.3,59.97911526665226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.32045759994071,None,56.90457469993271,None,56.90457469993271,None,right,0.8926801999332383,61.88699569995515,None,,,,,,,,,,,,,,,,,,,,,,,,,000,i,i,2020_Sep_17_1817,TRK-online,2020.1.3,59.97911526665226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.88699569995515,None,62.803670699940994,None,62.803670699940994,None,right,0.5846344999736175,67.78684969991446,None,,,,,,,,,,,,,,,000,i,i,2020_Sep_17_1817,TRK-online,2020.1.3,59.97911526665226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.78684969991446,None,68.38687149994075,None,right,0.473838800098747,73.37005639995914,None,,,,,,,000,i,i,2020_Sep_17_1817,TRK-online,2020.1.3,59.97911526665226,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.87002269993536,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.37005639995914,None,73.87012420000974,None,76.90332699997816,None,,,,,,,,
