TrialIndex,Jitter,ScannerRun,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_MR_text.started,start_MR_text.stopped,start_MR_trigger.keys,start_MR_trigger.rt,start_MR_trigger.started,start_MR_trigger.stopped,trigger_time,trigger,start_enc_run_text.started,start_enc_run_text.stopped,loop_start_time,fx_start_time,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,trial_start_time,stimulus_start_time,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.started,enc_trial_key.stopped,ID,practice,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.895242999999027,None,13.345799700000498,None,13.345799700000498,None,d,0.749356500000431,18.31234979999863,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1518,TerKepEsz-Encoding_MR,2020.1.3,59.999304007139415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31234979999863,None,19.079001099999005,None,19.079001099999005,None,d,0.5917678000005253,24.062196400001994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1518,TerKepEsz-Encoding_MR,2020.1.3,59.999304007139415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.062196400001994,None,24.67887410000185,None,d,0.4316295999997237,29.662062300001708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1518,TerKepEsz-Encoding_MR,2020.1.3,59.999304007139415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.662062300001708,None,30.11204960000032,None,31.12871250000171,None,d,0.5817870999999286,32.11200599999938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,0,2020_Aug_28_1518,TerKepEsz-Encoding_MR,2020.1.3,59.999304007139415,
1.0,2000.0,1.0,OLP,1.0,3.0,stimuli/fractals/22c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/22c.jpg,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,-0.234375,0.1388888888888889,-0.234375,-0.1388888888888889,-0.078125,0.1388888888888889,0.234375,-0.4166666666666667,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.11200599999938,None,32.71199279999928,None,['s'],[0.6217943999981799],32.71199279999928,None,21.536778599998797,7.848672299998725,33.36200050000116,None,3.0244424999982584,3.048360500000854,36.39525720000165,None,36.39525720000165,None,None,36.39525720000165,None,5.06310780000058,5.081286299999192,38.428313100001105,None,38.428313100001105,None,None,38.428313100001105,None,000000,0,2020_Aug_28_1518,TerKepEsz-Encoding_MR,2020.1.3,59.999304007139415,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.131722599999193,,,,8.065372100001696,,,,,,,,,,,,,,,,,,,,,,,
