TrialIndex,Order,StimType,FX/IMG,ImagePreseneted,Xcoordinate,Ycoordinate,Response,RT, TimePassed
1,1,LLP,-,Stimuli/Fractals/100b.jpg,300.000000,0.000000,f,0.001692,0.011986
