TrialIndex,Jitter,ScannerRun,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,enc_practice_trials.thisRepN,enc_practice_trials.thisTrialN,enc_practice_trials.thisN,enc_practice_trials.thisIndex,enc_runs.thisRepN,enc_runs.thisTrialN,enc_runs.thisN,enc_runs.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,start_encoding_text.started,start_encoding_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,enc_instructions_2_text.started,enc_instructions_2_text.stopped,enc_instructions_2_image.started,enc_instructions_2_image.stopped,enc_instructions_2_key.keys,enc_instructions_2_key.rt,enc_instructions_2_key.started,enc_instructions_2_key.stopped,instructions_2_continue.started,instructions_2_continue.stopped,triggers,enc_instructions_3_text.started,enc_instructions_3_text.stopped,enc_instructions_3_key.keys,enc_instructions_3_key.rt,enc_instructions_3_key.started,enc_instructions_3_key.stopped,enc_instructions_3_continue.started,enc_instructions_3_continue.stopped,start_practice_text.started,start_practice_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,start_MR_text.started,start_MR_text.stopped,start_MR_trigger.keys,start_MR_trigger.rt,start_MR_trigger.started,start_MR_trigger.stopped,trigger_time,start_enc_run_text.started,start_enc_run_text.stopped,loop_start_time,fx_start_time,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,trial_start_time,stimulus_start_time,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.started,enc_trial_key.stopped,ID,practice,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.295728999997664,None,23.803340200000093,None,23.803340200000093,None,d,1.3006563000017195,28.7713576999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.7713576999995,None,30.086494799998036,None,30.086494799998036,None,d,0.533624100000452,35.06977519999782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.06977519999782,None,18.826237299999775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.61968329999945,None,d,1.948793300001853,40.58764819999851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.58764819999851,None,42.55297749999954,None,43.55282939999961,None,d,1.216863800000283,44.53628369999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9110983999999,,,,,,,,,,,,,,,,,44.53628369999933,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
1.0,2000.0,1.0,OLP,1.0,3.0,stimuli/fractals/131c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/131c.jpg,stimuli/fractals/131b.jpg,stimuli/fractals/131a.jpg,-0.234375,0.1388888888888889,-0.234375,-0.1388888888888889,-0.078125,0.1388888888888889,0.234375,-0.4166666666666667,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.76958319999903,None,['s'],[1.4187092000029224],45.76958319999903,None,24.914750600000843,47.202695799998764,None,3.025066099999094,3.0290544999988924,50.22072399999888,None,50.22072399999888,None,None,50.22072399999888,None,5.307901000000129,5.3664530999994895,52.55807609999829,None,52.55807609999829,None,None,52.55807609999829,None,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
2.0,6000.0,1.0,OLP,1.0,3.0,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.044357599999785,55.236032599998,None,55.236032599998,None,None,55.236032599998,None,14.363151999998081,14.418703600000299,61.61032559999876,None,61.61032559999876,None,None,61.61032559999876,None,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
3.0,2000.0,1.0,LLP,1.0,5.0,stimuli/fractals/41b.jpg,0.390625,0.4166666666666667,stimuli/fractals/41b.jpg,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.06065049999961,64.25231910000002,None,64.25231910000002,None,None,64.25231910000002,None,19.221272200000385,19.26759619999939,66.4592186000009,None,66.4592186000009,None,None,66.4592186000009,None,container,0,2020_Sep_01_1410,TerKepEsz-Encoding_MR,2020.2.3,59.91618923498489,
