0.2062 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
0.3626 	WARNING 	Monitor specification not found. Creating a temporary one...
1.2627 	WARNING 	Import Error: No module named 'psychtoolbox'. Using event module for keyboard component.
21.2378 	WARNING 	Monitor specification not found. Creating a temporary one...
21.2453 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1920, 1040]. Using actual size
21.3014 	WARNING 	Trying to use a framebuffer object but GL_ARB_texture_float is not supported. Disabling
21.8626 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0.804, 0.804, 0.961]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fa683db6340>, gamma=None, gammaErrorPolicy='raise', kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fa683d58eb0>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1040]), stencilBits=0, stereo=False, units='height', useFBO=False, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
21.8627 	EXP 	window1: mouseVisible = True
21.8627 	EXP 	window1: recordFrameIntervals = False
22.0289 	EXP 	window1: recordFrameIntervals = True
22.2123 	EXP 	window1: recordFrameIntervals = False
22.2688 	EXP 	Created start_encoding_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='start_encoding_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text='default text', units='height', win=Window(...), wrapWidth=1)
