TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil,TASK,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,enc_full_practice.thisRepN,enc_full_practice.thisTrialN,enc_full_practice.thisN,enc_full_practice.thisIndex,rec_full_practice.thisRepN,rec_full_practice.thisTrialN,rec_full_practice.thisN,rec_full_practice.thisIndex,run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,enc_trials.thisRepN,enc_trials.thisTrialN,enc_trials.thisN,enc_trials.thisIndex,rec_trials.thisRepN,rec_trials.thisTrialN,rec_trials.thisN,rec_trials.thisIndex,welcome_image.started,welcome_image.stopped,welcome_text.started,welcome_text.stopped,general_instructions_4_key.keys,general_instructions_4_key.rt,general_instructions_4_key.started,general_instructions_4_key.stopped,general_instructions_4_continue.started,general_instructions_4_continue.stopped,general_instructions_4_text.started,general_instructions_4_text.stopped,start_practice_text.started,start_practice_text.stopped,practice_block_text.started,practice_block_text.stopped,enc_fx_interior_practice.started,enc_fx_interior_practice.stopped,enc_fx_cross_practice.started,enc_fx_cross_practice.stopped,enc_fx_key_practice.keys,enc_fx_key_practice.started,enc_fx_key_practice.stopped,enc_fx_text_block_practice.started,enc_fx_text_block_practice.stopped,enc_fx_instructions_text_practice.started,enc_fx_instructions_text_practice.stopped,enc_trial_interior_practice.started,enc_trial_interior_practice.stopped,enc_trial_main_image_practice.started,enc_trial_main_image_practice.stopped,enc_trial_key_practice.keys,enc_trial_key_practice.rt,enc_trial_key_practice.started,enc_trial_key_practice.stopped,enc_trial_text_block_practice.started,enc_trial_text_block_practice.stopped,enc_trial_instructions_text_practice.started,enc_trial_instructions_text_practice.stopped,enc_practice_feedback_interior.started,enc_practice_feedback_interior.stopped,enc_practice_feedback_image.started,enc_practice_feedback_image.stopped,enc_practice_feedback_text.started,enc_practice_feedback_text.stopped,enc_practice_feedback_block.started,enc_practice_feedback_block.stopped,start_recognition_text.started,start_recognition_text.stopped,rec_fx_interior_practice.started,rec_fx_interior_practice.stopped,rec_fx_cross_practice.started,rec_fx_cross_practice.stopped,rec_fx_key_practice.keys,rec_fx_key_practice.started,rec_fx_key_practice.stopped,rec_fx_text_block_practice.started,rec_fx_text_block_practice.stopped,rec_fx_instructions_text_practice.started,rec_fx_instructions_text_practice.stopped,rec_trial_interior_practice.started,rec_trial_interior_practice.stopped,rec_trial_main_image_practice.started,rec_trial_main_image_practice.stopped,rec_trial_key_practice.keys,rec_trial_key_practice.rt,rec_trial_key_practice.started,rec_trial_key_practice.stopped,rec_trial_text_block_practice.started,rec_trial_text_block_practice.stopped,rec_trial_instructions_text_practice.started,rec_trial_instructions_text_practice.stopped,rec_practice_feedback_text.started,rec_practice_feedback_text.stopped,end_practice_text.started,end_practice_text.stopped,end_practice_key.keys,end_practice_key.rt,end_practice_key.started,end_practice_key.stopped,end_practice_continue.started,end_practice_continue.stopped,coming_up_next_text.started,coming_up_next_text.stopped,wait_for_last_scan_text.started,wait_for_last_scan_text.stopped,wait_for_last_scan_continue.keys,wait_for_last_scan_continue.rt,wait_for_last_scan_continue.started,wait_for_last_scan_continue.stopped,trigger_time,start_MR_text.started,start_MR_text.stopped,MR_trigger.keys,MR_trigger.rt,MR_trigger.started,MR_trigger.stopped,start_enc_run_text.started,start_enc_run_text.stopped,encoding_title_text.started,encoding_title_text.stopped,encoding_baseline_interior.started,encoding_baseline_interior.stopped,encoding_baseline_text_block.started,encoding_baseline_text_block.stopped,encoding_baseline_instructions_text.started,encoding_baseline_instructions_text.stopped,baseline_enc_fx_cross.started,baseline_enc_fx_cross.stopped,enc_loop_start_time,enc_fx_start_time,enc_fx_interior.started,enc_fx_interior.stopped,enc_fx_cross.started,enc_fx_cross.stopped,enc_fx_key.keys,enc_fx_key.started,enc_fx_key.stopped,enc_fx_text_block.started,enc_fx_text_block.stopped,enc_fx_instructions_text.started,enc_fx_instructions_text.stopped,enc_trial_start_time,enc_stimulus_start_time,enc_trial_interior.started,enc_trial_interior.stopped,enc_trial_main_image.started,enc_trial_main_image.stopped,enc_trial_key.keys,enc_trial_key.rt,enc_trial_key.started,enc_trial_key.stopped,enc_trial_text_block.started,enc_trial_text_block.stopped,enc_trial_instructions_text.started,enc_trial_instructions_text.stopped,encoding_baseline_interior_2.started,encoding_baseline_interior_2.stopped,encoding_baseline_text_block_2.started,encoding_baseline_text_block_2.stopped,encoding_baseline_instructions_text_2.started,encoding_baseline_instructions_text_2.stopped,baseline_end_cross.started,baseline_end_cross.stopped,math_problem.started,math_problem.stopped,math_solution.started,math_solution.stopped,filler_task_resp.keys,filler_task_resp.corr,filler_task_resp.rt,filler_task_resp.started,filler_task_resp.stopped,wait_for_last_scan_text_2.started,wait_for_last_scan_text_2.stopped,wait_for_last_scan_continue_2.keys,wait_for_last_scan_continue_2.rt,wait_for_last_scan_continue_2.started,wait_for_last_scan_continue_2.stopped,start_MR_text_2.started,start_MR_text_2.stopped,MR_trigger_2.keys,MR_trigger_2.rt,MR_trigger_2.started,MR_trigger_2.stopped,start_rec_run_text.started,start_rec_run_text.stopped,recognition_baseline_interior.started,recognition_baseline_interior.stopped,recognition_baseline_text_block.started,recognition_baseline_text_block.stopped,recognition_baseline_instructions_text.started,recognition_baseline_instructions_text.stopped,baseline_rec_fx_cross.started,baseline_rec_fx_cross.stopped,rec_loop_start_time,rec_fx_start_time,rec_fx_interior.started,rec_fx_interior.stopped,rec_fx_cross.started,rec_fx_cross.stopped,rec_fx_key.keys,rec_fx_key.started,rec_fx_key.stopped,rec_fx_text_block.started,rec_fx_text_block.stopped,rec_fx_instructions_text.started,rec_fx_instructions_text.stopped,rec_trial_start_time,rec_stimulus_start_time,rec_trial_interior.started,rec_trial_interior.stopped,rec_trial_main_image.started,rec_trial_main_image.stopped,rec_trial_key.keys,rec_trial_key.rt,rec_trial_key.started,rec_trial_key.stopped,rec_trial_text_block.started,rec_trial_text_block.stopped,rec_trial_instructions_text.started,rec_trial_instructions_text.stopped,recognition_baseline_interior_2.started,recognition_baseline_interior_2.stopped,recognition_baseline_text_block_2.started,recognition_baseline_text_block_2.stopped,recognition_baseline_instructions_text_2.started,recognition_baseline_instructions_text_2.stopped,baseline_rec_fx_cross_2.started,baseline_rec_fx_cross_2.stopped,end_enc_run_text.started,end_enc_run_text.stopped,enc_run_end_key.keys,enc_run_end_key.rt,enc_run_end_key.started,enc_run_end_key.stopped,ID,Session,Stimuli Table,Practice,date,expName,psychopyVersion,frameRate,
41,1000,1,1,OBJ,OLP,1,5,stimuli/fractals/101a.jpg,0.0709614492786948,0.34469849092747695,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,0.0709614492786948,0.34469849092747695,-0.148886010965775,0.37188731223007104,-0.180902648605074,0.116372309886366,-0.36808114606457204,-0.39629326690447203,ENC,,,,,,,,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.07733625816536,361.31370794678924,None,361.31370794678924,None,None,361.31370794678924,None,361.31370794678924,None,361.31370794678924,None,241.078582146401,241.08938863874937,362.32545910110593,None,362.32545910110593,None,c,1.0646724599782829,362.32545910110593,None,362.32545910110593,None,362.32545910110593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
42,4000,1,1,OBJ,OLP,1,3,stimuli/fractals/69a.jpg,-0.344292869826333,0.182498867978458,stimuli/fractals/69a.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69b.jpg,-0.344292869826333,0.182498867978458,-0.350337486895272,-0.21419416447051504,-0.110020576326154,0.384413483118614,0.22154613889304,0.0987660561393427,ENC,,,,,,,,,,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.09451127831107,365.3302910163361,None,365.3302910163361,None,None,365.3302910163361,None,365.3302910163361,None,365.3302910163361,None,248.10898883772234,248.1227320300345,369.3586311315298,None,369.3586311315298,None,b,0.8314195902603387,369.3586311315298,None,369.3586311315298,None,369.3586311315298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
43,3000,1,1,OBJ,ERP,2,0,stimuli/fractals/109a.jpg,0.37508195531540506,-0.0017950148782787802,stimuli/fractals/109a.jpg,stimuli/fractals/109b.jpg,stimuli/fractals/109c.jpg,0.37508195531540506,-0.0017950148782787802,0.375329037339978,0.40427276468049494,0.340557961678609,-0.41438130917905397,-0.110480435953763,-0.19004247242133,ENC,,,,,,,,,,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.10984897191156,372.3461712245921,None,372.3461712245921,None,None,372.3461712245921,None,372.3461712245921,None,372.3461712245921,None,254.10171688726723,254.10998242334472,375.3461289607026,None,375.3461289607026,None,b,1.0359581172538128,375.3461289607026,None,375.3461289607026,None,375.3461289607026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
44,1000,1,1,OBJ,OLP,2,0,stimuli/fractals/163c.jpg,-0.245844026258031,0.0426795748265806,stimuli/fractals/163b.jpg,stimuli/fractals/163c.jpg,stimuli/fractals/163a.jpg,-0.245844026258031,0.0426795748265806,-0.265961905460527,-0.32739734269812104,-0.311266355374494,-0.39663298988518497,0.20306031509679898,-0.285276486130888,ENC,,,,,,,,,,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.1111081796762,378.34675164867576,None,378.34675164867576,None,None,378.34675164867576,None,378.34675164867576,None,378.34675164867576,None,258.1144680308257,258.12214981293755,379.3584564407861,None,379.3584564407861,None,c,1.1200673558328162,379.3584564407861,None,379.3584564407861,None,379.3584564407861,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
45,1000,1,1,OBJ,OLP,2,0,stimuli/fractals/135c.jpg,-0.0488520899106878,-0.41536538294147995,stimuli/fractals/135a.jpg,stimuli/fractals/135c.jpg,stimuli/fractals/135b.jpg,-0.0488520899106878,-0.41536538294147995,-0.12868089658238002,0.096143370765229,-0.304153360935561,-0.26580084960444,0.35511025446807204,0.220553094442832,ENC,,,,,,,,,,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.1272878211862,382.3633190933906,None,382.3633190933906,None,None,382.3633190933906,None,382.3633190933906,None,382.3633190933906,None,262.1264287115764,262.13932329621457,383.3750779320508,None,383.3750779320508,None,b,0.9587686300505993,383.3750779320508,None,383.3750779320508,None,383.3750779320508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
46,1000,1,1,OBJ,OLP,2,0,stimuli/fractals/69c.jpg,-0.344292869826333,0.182498867978458,stimuli/fractals/69a.jpg,stimuli/fractals/69c.jpg,stimuli/fractals/69b.jpg,-0.344292869826333,0.182498867978458,-0.350337486895272,-0.21419416447051504,-0.110020576326154,0.384413483118614,0.22154613889304,0.0987660561393427,ENC,,,,,,,,,,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.14345977835274,386.3799559533427,None,386.3799559533427,None,None,386.3799559533427,None,386.3799559533427,None,386.3799559533427,None,266.1439423551283,266.1555095974891,387.3916684297965,None,387.3916684297965,None,b,0.8382381644460111,387.3916684297965,None,387.3916684297965,None,387.3916684297965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
47,1000,1,1,OBJ,OLP,2,0,stimuli/fractals/101b.jpg,0.0709614492786948,0.34469849092747695,stimuli/fractals/101a.jpg,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,0.0709614492786948,0.34469849092747695,-0.148886010965775,0.37188731223007104,-0.180902648605074,0.116372309886366,-0.36808114606457204,-0.39629326690447203,ENC,,,,,,,,,,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.15960509646175,390.3958625445116,None,390.3958625445116,None,None,390.3958625445116,None,390.3958625445116,None,390.3958625445116,None,270.16325054904655,270.17168078622126,391.4082407412625,None,391.4082407412625,None,c,0.9175167685184533,391.4082407412625,None,391.4082407412625,None,391.4082407412625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
48,5000,1,1,OBJ,OLP,1,2,stimuli/fractals/149b.jpg,-0.0370151099465309,-0.301002487559627,stimuli/fractals/149b.jpg,stimuli/fractals/149c.jpg,stimuli/fractals/149a.jpg,-0.0370151099465309,-0.301002487559627,-0.262845798099595,-0.24465727109037,0.309438811172026,-0.117808207865742,0.337693710121597,0.257820367205964,ENC,,,,,,,,,,,,,,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.1767808850418,394.4130980148266,None,394.4130980148266,None,None,394.4130980148266,None,394.4130980148266,None,394.4130980148266,None,278.18312174920266,278.1899943699377,399.4261954661347,None,399.4261954661347,None,b,0.971447796924167,399.4261954661347,None,399.4261954661347,None,399.4261954661347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
49,500,1,1,OBJ,OLP,1,4,stimuli/fractals/54b.jpg,0.333294700424752,0.200944530045433,stimuli/fractals/54b.jpg,stimuli/fractals/54c.jpg,stimuli/fractals/54a.jpg,0.333294700424752,0.200944530045433,0.10223475848016499,-0.276419047872706,0.10170759370313302,0.18115517343801998,-0.36038991913532203,0.124290112910212,ENC,,,,,,,,,,,,,,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.193161600208,402.4296408696423,None,402.4296408696423,None,None,402.4296408696423,None,402.4296408696423,None,402.4296408696423,None,281.70287128058544,281.7091347890214,402.9453235902688,None,402.9453235902688,None,b,1.26027588842544,402.9453235902688,None,402.9453235902688,None,402.9453235902688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
50,2000,1,1,OBJ,ERP,1,6,stimuli/fractals/2c.jpg,-0.29689507030102197,-0.0700546422145631,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,-0.29689507030102197,-0.0700546422145631,-0.346486941757764,0.36170560350545006,-0.0689890150345321,0.180164890664263,0.24131723822475198,0.0291653672766472,ENC,,,,,,,,,,,,,,0,0,0,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.710267461262,405.946231367388,None,405.946231367388,None,None,405.946231367388,None,405.946231367388,None,405.946231367388,None,286.7226100538878,286.7293904625003,407.9656371524693,None,407.9656371524693,None,b,1.2078812164422743,407.9656371524693,None,407.9656371524693,None,407.9656371524693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
51,1000,1,1,OBJ,OLP,2,0,stimuli/fractals/149c.jpg,-0.0370151099465309,-0.301002487559627,stimuli/fractals/149b.jpg,stimuli/fractals/149c.jpg,stimuli/fractals/149a.jpg,-0.0370151099465309,-0.301002487559627,-0.262845798099595,-0.24465727109037,0.309438811172026,-0.117808207865742,0.337693710121597,0.257820367205964,ENC,,,,,,,,,,,,,,0,0,0,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.72653086211676,410.96216254845604,None,410.96216254845604,None,None,410.96216254845604,None,410.96216254845604,None,410.96216254845604,None,290.72390537806723,290.7385376489292,411.9745591876317,None,411.9745591876317,None,b,1.0549135998026031,411.9745591876317,None,411.9745591876317,None,411.9745591876317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
52,8000,1,1,OBJ,OLP,1,6,stimuli/fractals/31a.jpg,-0.113031045165011,-0.238350371626131,stimuli/fractals/31a.jpg,stimuli/fractals/31c.jpg,stimuli/fractals/31b.jpg,-0.113031045165011,-0.238350371626131,-0.165940555510953,0.139768896332583,0.103176919656181,-0.0438022743584404,0.386110955773483,0.0111792849783338,ENC,,,,,,,,,,,,,,0,0,0,0,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.74267361877764,414.97881272793666,None,414.97881272793666,None,None,414.97881272793666,None,414.97881272793666,None,414.97881272793666,None,301.75824209882967,301.77204189913937,423.0076981753782,None,423.0076981753782,None,b,1.0456104211993988,423.0076981753782,None,423.0076981753782,None,423.0076981753782,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
53,3000,1,1,OBJ,OLP,1,2,stimuli/fractals/45b.jpg,-0.137472139548896,-0.159941638734277,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,stimuli/fractals/45a.jpg,-0.137472139548896,-0.159941638734277,-0.130056294886186,0.226882724977819,0.19288496093255603,-0.20742158710910297,0.38446024102278903,-0.409143265678654,ENC,,,,,,,,,,,,,,0,0,0,0,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.760147303743,425.9958847778789,None,425.9958847778789,None,None,425.9958847778789,None,425.9958847778789,None,425.9958847778789,None,307.7611939113358,307.77126475586056,429.00759443673996,None,429.00759443673996,None,b,1.301635843056829,429.00759443673996,None,429.00759443673996,None,429.00759443673996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
54,1000,1,1,OBJ,OLP,2,0,stimuli/fractals/54c.jpg,0.333294700424752,0.200944530045433,stimuli/fractals/54b.jpg,stimuli/fractals/54c.jpg,stimuli/fractals/54a.jpg,0.333294700424752,0.200944530045433,0.10223475848016499,-0.276419047872706,0.10170759370313302,0.18115517343801998,-0.36038991913532203,0.124290112910212,ENC,,,,,,,,,,,,,,0,0,0,0,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.7754314630838,432.0117754880712,None,432.0117754880712,None,None,432.0117754880712,None,432.0117754880712,None,432.0117754880712,None,311.7787541732391,311.7884720502493,433.0242036330551,None,433.0242036330551,None,b,1.04523516908921,433.0242036330551,None,433.0242036330551,None,433.0242036330551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
55,3000,1,1,OBJ,OLP,1,2,stimuli/fractals/129c.jpg,0.0653713613132044,-0.0482533716784921,stimuli/fractals/129c.jpg,stimuli/fractals/129a.jpg,stimuli/fractals/129b.jpg,0.0653713613132044,-0.0482533716784921,0.300666070494203,0.268522495678797,-0.24891558873218697,0.0686200378260647,-0.387682632222486,0.17182942546702898,ENC,,,,,,,,,,,,,,0,0,0,0,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.79260725166387,436.0290542468547,None,436.0290542468547,None,None,436.0290542468547,None,436.0290542468547,None,436.0290542468547,None,317.80732097656755,317.82169966409174,439.0574809389859,None,439.0574809389859,None,b,0.8196241228961298,439.0574809389859,None,439.0574809389859,None,439.0574809389859,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
56,2000,1,1,OBJ,OLP,2,0,stimuli/fractals/45c.jpg,-0.137472139548896,-0.159941638734277,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,stimuli/fractals/45a.jpg,-0.137472139548896,-0.159941638734277,-0.130056294886186,0.226882724977819,0.19288496093255603,-0.20742158710910297,0.38446024102278903,-0.409143265678654,ENC,,,,,,,,,,,,,,0,0,0,0,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.8098414412548,442.0456052983036,None,442.0456052983036,None,None,442.0456052983036,None,442.0456052983036,None,442.0456052983036,None,322.81362444358956,322.82092969286714,444.0573080412555,None,444.0573080412555,None,b,1.259903966197271,444.0573080412555,None,444.0573080412555,None,444.0573080412555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
57,1000,1,1,OBJ,ERP,2,0,stimuli/fractals/2c.jpg,-0.29689507030102197,-0.0700546422145631,stimuli/fractals/2c.jpg,stimuli/fractals/2b.jpg,stimuli/fractals/2a.jpg,-0.29689507030102197,-0.0700546422145631,-0.346486941757764,0.36170560350545006,-0.0689890150345321,0.180164890664263,0.24131723822475198,0.0291653672766472,ENC,,,,,,,,,,,,,,0,0,0,0,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.8260846066719,447.06219963822105,None,447.06219963822105,None,None,447.06219963822105,None,447.06219963822105,None,447.06219963822105,None,326.8170726646895,326.8251107441979,448.06150753501106,None,448.06150753501106,None,b,0.8954926714413887,448.06150753501106,None,448.06150753501106,None,448.06150753501106,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
58,2000,1,1,OBJ,OLP,2,0,stimuli/fractals/129a.jpg,0.0653713613132044,-0.0482533716784921,stimuli/fractals/129c.jpg,stimuli/fractals/129a.jpg,stimuli/fractals/129b.jpg,0.0653713613132044,-0.0482533716784921,0.300666070494203,0.268522495678797,-0.24891558873218697,0.0686200378260647,-0.387682632222486,0.17182942546702898,ENC,,,,,,,,,,,,,,0,0,0,0,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.8252649433589,451.0614373513399,None,451.0614373513399,None,None,451.0614373513399,None,451.0614373513399,None,451.0614373513399,None,331.82892115402456,331.8373152747845,453.07384269943805,None,453.07384269943805,None,b,1.0350995199337376,453.07384269943805,None,453.07384269943805,None,453.07384269943805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632714,OBJ,0,1,2021_Apr_23_0939,TérKépÉsz,2020.2.9,59.49360877274842,
