general_instructions_text.started,general_instructions_text.stopped,general_instructions_key.keys,general_instructions_key.rt,general_instructions_key.started,general_instructions_key.stopped,general_instructions_continue.started,general_instructions_continue.stopped,general_instructions_text_2.started,general_instructions_text_2.stopped,general_instructions_key_2.keys,general_instructions_key_2.rt,general_instructions_key_2.started,general_instructions_key_2.stopped,general_instructions_continue_2.started,general_instructions_continue_2.stopped,general_instructions_text_3.started,general_instructions_text_3.stopped,general_instructions_key_3.keys,general_instructions_key_3.rt,general_instructions_key_3.started,general_instructions_key_3.stopped,general_instructions_continue_3.started,general_instructions_continue_3.stopped,encoding_title_text.started,encoding_title_text.stopped,enc_instructions_1_text.started,enc_instructions_1_text.stopped,enc_instructions_1_image.started,enc_instructions_1_image.stopped,enc_instructions_1_key.keys,enc_instructions_1_key.rt,enc_instructions_1_key.started,enc_instructions_1_key.stopped,instructions_1_continue.started,instructions_1_continue.stopped,ID,date,expName,psychopyVersion,frameRate,
9.358303799992427,None,right,0.8634090000996366,19.274627199978568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000000,2020_Sep_18_1200,TRK-online,2020.1.3,59.72017513019786,
,,,,,,19.274627199978568,None,20.15795160003472,None,right,8.637245999998413,30.1410166999558,None,,,,,,,,,,,,,,,,,,,,,,,000000,2020_Sep_18_1200,TRK-online,2020.1.3,59.72017513019786,
,,,,,,,,,,,,,,30.1410166999558,None,38.80749719997402,None,right,0.5397143000736833,48.79059280001093,None,,,,,,,,,,,,,,,000000,2020_Sep_18_1200,TRK-online,2020.1.3,59.72017513019786,
,,,,,,,,,,,,,,,,,,,,,,48.79059280001093,None,49.35724289994687,None,51.357198799960315,None,51.357198799960315,None,right,1.236829899949953,56.341621099971235,None,,,000000,2020_Sep_18_1200,TRK-online,2020.1.3,59.72017513019786,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.341621099971235,None,,,,,,
