TrialIndex	StimType	Order	Delay	ScannerRun	TripletMemberA	TripletMemberB	TripletMemberC	Xcoordinate	Ycoordinate	Xcoordinate_lure1	Ycoordinate_lure1	Xcoordinate_lure2	Ycoordinate_lure2	Xcoordinate_foil	Ycoordinate_foil	Fill
40	OLP	1	4	1				136.197149921864	267.30195725651	-5.51091059616309E-14	299.588860426372	15.7007868728832	299.588860426372	-136.197149921864	-267.30195725651
41	OLP	1	8	1				122.02099292274	274.06363729278	-163.391710504508	251.601170383627	-5.51091059616309E-14	-300	-122.02099292274	-274.06363729278
42	OLP	1	4	1				107.51038486359	280.074127949161	-122.02099292274	-274.06363729278	-92.7050983124842	-289.77774788672	-107.51038486359	-280.07412794916
43	LLP	2	0	1				176.335575687742	242.705098312484	-77.6457135307565	285.316954888546	-15.7007868728833	-299.588860426372	-176.335575687742	-242.705098312484
44	LLP	2	0	1				163.391710504508	251.601170383627	-92.7050983124842	285.316954888546	-31.3585389802963	-298.356568610482	-163.391710504508	-251.601170383627
45	OLP	2	0	1				136.197149921864	267.30195725651	-5.51091059616309E-14	299.588860426372	15.7007868728832	299.588860426372	-136.197149921864	-267.30195725651
46	OLP	1	2	1				92.7050983124842	285.316954888546	-77.6457135307565	285.316954888546	-136.197149921864	-274.06363729278	-92.7050983124843	-285.316954888546
47	OLP	2	0	1				107.51038486359	280.074127949161	-122.02099292274	-274.06363729278	-92.7050983124842	-289.77774788672	-107.51038486359	-280.07412794916
48	ERP	2	0	1				150	259.807621135332	31.3585389802959	299.588860426372	15.7007868728829	300	-150	-259.807621135332
49	OLP	2	0	1				92.7050983124842	285.316954888546	-77.6457135307565	285.316954888546	-136.197149921864	-274.06363729278	-92.7050983124843	-285.316954888546
50	OLP	2	0	1				122.02099292274	274.06363729278	-163.391710504508	251.601170383627	-5.51091059616309E-14	-300	-122.02099292274	-274.06363729278
51	BL	0	0	1				274.06363729278	122.02099292274						
52	OLP	1	2	1				77.6457135307563	289.77774788672	1.83697019872103E-14	-299.588860426372	-136.197149921864	267.30195725651	-77.6457135307565	-289.77774788672
53	OLP	1	6	1				62.3735072453278	293.444280220142	-163.391710504508	-259.807621135332	-62.3735072453277	-296.306502178541	-62.3735072453279	-293.444280220142
54	LLP	1	6	1				46.9303395120693	296.306502178541	-188.796117314951	-242.705098312484	-107.51038486359	-285.316954888546	-46.9303395120693	-296.306502178541
55	OLP	2	0	1				77.6457135307563	289.77774788672	1.83697019872103E-14	-299.588860426372	-136.197149921864	267.30195725651	-77.6457135307565	-289.77774788672
56	ERP	1	8	1				31.3585389802961	298.356568610482	-163.391710504508	-251.601170383627	-176.335575687742	-251.601170383627	-31.3585389802963	-298.356568610482
57	ERP	1	4	1				15.7007868728832	299.588860426372	-136.197149921864	-274.06363729278	-233.143788437091	-188.796117314951	-15.7007868728833	-299.588860426372
58	ERP	1	8	1				1.83697019872103E-14	300	-62.3735072453279	289.77774788672	-212.132034355964	-222.943447643218	-5.51091059616309E-14	-300
59	ERP	1	4	1				-15.7007868728831	299.588860426372	-107.51038486359	274.06363729278	-176.335575687742	-251.601170383627	15.7007868728829	-299.588860426372
60	OLP	2	0	1				62.3735072453278	293.444280220142	-163.391710504508	-259.807621135332	-62.3735072453277	-296.306502178541	-62.3735072453279	-293.444280220142
61	LLP	2	0	1				46.9303395120693	296.306502178541	-188.796117314951	-242.705098312484	-107.51038486359	-285.316954888546	-46.9303395120693	-296.306502178541
62	ERP	2	0	1				15.7007868728832	299.588860426372	-136.197149921864	-274.06363729278	-233.143788437091	-188.796117314951	-15.7007868728833	-299.588860426372
63	OLP	1	2	1				-31.358538980296	298.356568610482	-222.943447643218	-200.739181907657	-188.796117314951	222.943447643218	31.3585389802959	-298.356568610482
64	ERP	2	0	1				-15.7007868728831	299.588860426372	-107.51038486359	274.06363729278	-176.335575687742	-251.601170383627	15.7007868728829	-299.588860426372
65	ERP	2	0	1				31.3585389802961	298.356568610482	-163.391710504508	-251.601170383627	-176.335575687742	-251.601170383627	-31.3585389802963	-298.356568610482
66	OLP	2	0	1				-31.358538980296	298.356568610482	-222.943447643218	-200.739181907657	-188.796117314951	222.943447643218	31.3585389802959	-298.356568610482
67	ERP	2	0	1				1.83697019872103E-14	300	-62.3735072453279	289.77774788672	-212.132034355964	-222.943447643218	-5.51091059616309E-14	-300
68	BL	0	0	1				274.06363729278	122.02099292274						
69	OLP	1	8	1				-46.9303395120692	296.306502178541	-212.132034355964	-222.943447643218	-107.51038486359	274.06363729278	46.9303395120692	-296.306502178541
70	LLP	1	4	1				-62.3735072453277	293.444280220142	-267.30195725651	122.02099292274	-212.132034355964	-222.943447643218	62.3735072453276	-293.444280220142
71	LLP	1	2	1				-77.6457135307562	289.77774788672	-285.316954888546	-107.51038486359	-222.943447643218	-212.132034355964	77.6457135307561	-289.777747886721
72	ERP	1	6	1				-92.7050983124842	285.316954888546	-188.796117314951	233.143788437091	-176.335575687742	242.705098312484	92.7050983124842	-285.316954888546
73	OLP	1	8	1				-107.51038486359	280.074127949161	-188.796117314951	233.143788437091	-285.316954888546	77.6457135307563	107.51038486359	-280.074127949161
74	LLP	2	0	1				-77.6457135307562	289.77774788672	-285.316954888546	-107.51038486359	-222.943447643218	-212.132034355964	77.6457135307561	-289.777747886721
75	LLP	2	0	1				-62.3735072453277	293.444280220142	-267.30195725651	122.02099292274	-212.132034355964	-222.943447643218	62.3735072453276	-293.444280220142
76	ERP	1	4	1				-122.02099292274	274.06363729278	-267.30195725651	122.02099292274	-200.739181907658	212.132034355964	122.02099292274	-274.06363729278
77	OLP	1	6	1				-136.197149921864	267.30195725651	-200.739181907658	212.132034355964	-200.739181907658	-222.943447643218	136.197149921864	-267.30195725651
78	OLP	2	0	1				-46.9303395120692	296.306502178541	-212.132034355964	-222.943447643218	-107.51038486359	274.06363729278	46.9303395120692	-296.306502178541
79	ERP	2	0	1				-92.7050983124842	285.316954888546	-188.796117314951	233.143788437091	-176.335575687742	242.705098312484	92.7050983124842	-285.316954888546
80	OLP	1	2	1				-150	259.807621135332	-289.777747886721	62.3735072453279	-267.30195725651	-150	150	-259.807621135332
81	ERP	2	0	1				-122.02099292274	274.06363729278	-267.30195725651	122.02099292274	-200.739181907658	212.132034355964	122.02099292274	-274.06363729278
82	OLP	2	0	1				-107.51038486359	280.074127949161	-188.796117314951	233.143788437091	-285.316954888546	77.6457135307563	107.51038486359	-280.074127949161
83	OLP	2	0	1				-150	259.807621135332	-289.777747886721	62.3735072453279	-267.30195725651	-150	150	-259.807621135332
84	OLP	2	0	1				-136.197149921864	267.30195725651	-200.739181907658	212.132034355964	-200.739181907658	-222.943447643218	136.197149921864	-267.30195725651
85	BL	0	0	1				274.06363729278	122.02099292274						
86	LLP	1	4	2				-163.391710504508	251.601170383627	-298.356568610482	31.3585389802961	-233.143788437091	176.335575687742	163.391710504508	-251.601170383627
87	LLP	1	8	2				-176.335575687742	242.705098312484	-289.77774788672	-92.7050983124842	-299.588860426372	-31.3585389802959	176.335575687742	-242.705098312484
88	ERP	1	6	2				-188.796117314951	233.143788437091	-298.356568610482	15.7007868728833	-289.77774788672	77.6457135307563	188.796117314951	-233.143788437091
89	OLP	1	2	2				-200.739181907657	222.943447643218	-280.07412794916	107.51038486359	-242.705098312484	163.391710504508	200.739181907657	-222.943447643218
90	ERP	1	8	2				-212.132034355964	212.132034355964	-267.30195725651	136.197149921864	-296.306502178541	-62.3735072453277	212.132034355964	-212.132034355964
91	LLP	2	0	2				-163.391710504508	251.601170383627	-298.356568610482	31.3585389802961	-233.143788437091	176.335575687742	163.391710504508	-251.601170383627
92	OLP	2	0	2				-200.739181907657	222.943447643218	-280.07412794916	107.51038486359	-242.705098312484	163.391710504508	200.739181907657	-222.943447643218
93	ERP	1	4	2				-222.943447643218	200.739181907658	-280.074127949161	-107.51038486359	-300	-15.7007868728831	222.943447643218	-200.739181907658
94	LLP	1	6	2				-233.143788437091	188.796117314951	-298.356568610482	-31.3585389802959	-280.074127949161	92.7050983124843	233.143788437091	-188.796117314951
95	ERP	2	0	2				-188.796117314951	233.143788437091	-298.356568610482	15.7007868728833	-289.77774788672	77.6457135307563	188.796117314951	-233.143788437091
96	LLP	2	0	2				-176.335575687742	242.705098312484	-289.77774788672	-92.7050983124842	-299.588860426372	-31.3585389802959	176.335575687742	-242.705098312484
97	ERP	1	2	2				-242.705098312484	176.335575687742	-285.316954888546	-92.7050983124842	-296.306502178541	31.3585389802961	242.705098312484	-176.335575687742
98	ERP	2	0	2				-222.943447643218	200.739181907658	-280.074127949161	-107.51038486359	-300	-15.7007868728831	222.943447643218	-200.739181907658
99	ERP	2	0	2				-212.132034355964	212.132034355964	-267.30195725651	136.197149921864	-296.306502178541	-62.3735072453277	212.132034355964	-212.132034355964
100	ERP	2	0	2				-242.705098312484	176.335575687742	-285.316954888546	-92.7050983124842	-296.306502178541	31.3585389802961	242.705098312484	-176.335575687742
101	LLP	2	0	2				-233.143788437091	188.796117314951	-298.356568610482	-31.3585389802959	-280.074127949161	92.7050983124843	233.143788437091	-188.796117314951
102	BL	0	0	2				274.06363729278	122.02099292274						
103	LLP	1	4	2				-251.601170383627	163.391710504508	-299.588860426372	-15.7007868728831	-299.588860426372	15.7007868728833	251.601170383627	-163.391710504508
104	LLP	1	6	2				-259.807621135332	150	-296.306502178541	-62.3735072453277	-296.306502178541	-46.9303395120692	259.807621135331	-150
105	OLP	1	8	2				-267.30195725651	136.197149921864	-289.777747886721	62.3735072453279	-267.30195725651	-150	267.30195725651	-136.197149921864
106	ERP	1	2	2				-274.06363729278	122.02099292274	-298.356568610482	-31.3585389802959	-299.588860426372	15.7007868728833	274.06363729278	-122.02099292274
107	ERP	1	8	2				-280.07412794916	107.51038486359	-251.601170383627	-163.391710504508	-289.77774788672	77.6457135307563	280.07412794916	-107.51038486359
108	LLP	2	0	2				-251.601170383627	163.391710504508	-299.588860426372	-15.7007868728831	-299.588860426372	15.7007868728833	251.601170383627	-163.391710504508
109	ERP	2	0	2				-274.06363729278	122.02099292274	-298.356568610482	-31.3585389802959	-299.588860426372	15.7007868728833	274.06363729278	-122.02099292274
110	LLP	1	6	2				-285.316954888546	92.7050983124843	-251.601170383627	150	-259.807621135332	-150	285.316954888546	-92.7050983124843
111	LLP	2	0	2				-259.807621135332	150	-296.306502178541	-62.3735072453277	-296.306502178541	-46.9303395120692	259.807621135331	-150
112	OLP	1	2	2				-289.77774788672	77.6457135307563	-285.316954888546	92.7050983124843	-259.807621135332	-163.391710504508	289.77774788672	-77.6457135307565
113	LLP	1	4	2				-293.444280220142	62.3735072453279	-267.30195725651	-136.197149921864	-274.06363729278	107.51038486359	293.444280220142	-62.373507245328
114	OLP	2	0	2				-267.30195725651	136.197149921864	-289.777747886721	62.3735072453279	-267.30195725651	-150	267.30195725651	-136.197149921864
115	OLP	2	0	2				-289.77774788672	77.6457135307563	-285.316954888546	92.7050983124843	-259.807621135332	-163.391710504508	289.77774788672	-77.6457135307565
116	ERP	2	0	2				-280.07412794916	107.51038486359	-251.601170383627	-163.391710504508	-289.77774788672	77.6457135307563	280.07412794916	-107.51038486359
117	LLP	2	0	2				-285.316954888546	92.7050983124843	-251.601170383627	150	-259.807621135332	-150	285.316954888546	-92.7050983124843
118	LLP	2	0	2				-293.444280220142	62.3735072453279	-267.30195725651	-136.197149921864	-274.06363729278	107.51038486359	293.444280220142	-62.373507245328
119	BL	0	0	2				274.06363729278	122.02099292274						
120	LLP	1	4	2				-296.306502178541	46.9303395120693	-200.739181907658	-222.943447643218	-233.143788437091	176.335575687742	296.306502178541	-46.9303395120693
121	OLP	1	2	2				-298.356568610482	31.3585389802961	-251.601170383627	-176.335575687742	-285.316954888546	92.7050983124843	298.356568610482	-31.3585389802963
122	ERP	1	8	2				-299.588860426372	15.7007868728833	-176.335575687742	-242.705098312484	-242.705098312484	-188.796117314951	299.588860426372	-15.7007868728833
123	OLP	1	6	2				-300	3.67394039744206E-14	-280.074127949161	92.7050983124843	-233.143788437091	-188.796117314951	300	-7.34788079488412E-14
124	OLP	2	0	2				-298.356568610482	31.3585389802961	-251.601170383627	-176.335575687742	-285.316954888546	92.7050983124843	298.356568610482	-31.3585389802963
125	LLP	2	0	2				-296.306502178541	46.9303395120693	-200.739181907658	-222.943447643218	-233.143788437091	176.335575687742	296.306502178541	-46.9303395120693
126	LLP	1	8	2				-299.588860426372	-15.7007868728831	-259.807621135332	150	-274.06363729278	107.51038486359	300	0
127	LLP	1	6	2				-298.356568610482	-31.3585389802959	-176.335575687742	-242.705098312484	-267.30195725651	136.197149921864	299.588860426372	15.7007868728831
128	LLP	1	4	2				-296.306502178541	-46.9303395120692	-251.601170383627	150	-176.335575687742	-242.705098312484	298.356568610482	31.358538980296
129	OLP	1	2	2				-293.444280220142	-62.3735072453277	-233.143788437091	-188.796117314951	-212.132034355964	212.132034355964	296.306502178541	46.9303395120693
130	OLP	2	0	2				-300	3.67394039744206E-14	-280.074127949161	92.7050983124843	-233.143788437091	-188.796117314951	300	-7.34788079488412E-14
131	ERP	2	0	2				-299.588860426372	15.7007868728833	-176.335575687742	-242.705098312484	-242.705098312484	-188.796117314951	299.588860426372	-15.7007868728833
132	OLP	2	0	2				-293.444280220142	-62.3735072453277	-233.143788437091	-188.796117314951	-212.132034355964	212.132034355964	296.306502178541	46.9303395120693
133	LLP	2	0	2				-296.306502178541	-46.9303395120692	-251.601170383627	150	-176.335575687742	-242.705098312484	298.356568610482	31.358538980296
134	LLP	2	0	2				-298.356568610482	-31.3585389802959	-176.335575687742	-242.705098312484	-267.30195725651	136.197149921864	299.588860426372	15.7007868728831
135	LLP	2	0	2				-299.588860426372	-15.7007868728831	-259.807621135332	150	-274.06363729278	107.51038486359	300	0
136	BL	0	0	2				274.06363729278	122.02099292274						
137	LLP	1	8	2				-289.777747886721	-77.6457135307561	-122.02099292274	-274.06363729278	-150	251.601170383627	293.444280220142	62.3735072453278
138	LLP	1	4	2				-285.316954888546	-92.7050983124842	-200.739181907658	-222.943447643218	-259.807621135332	-163.391710504508	289.77774788672	77.6457135307562
139	OLP	1	2	2				-280.074127949161	-107.51038486359	-92.7050983124842	-289.77774788672	-200.739181907658	-222.943447643218	285.316954888546	92.7050983124842
140	OLP	1	6	2				-274.06363729278	-122.02099292274	-176.335575687742	242.705098312484	-188.796117314951	233.143788437091	280.074127949161	107.51038486359
141	LLP	1	8	2				-267.30195725651	-136.197149921864	-188.796117314951	233.143788437091	-222.943447643218	188.796117314951	274.06363729278	122.02099292274
142	OLP	2	0	2				-280.074127949161	-107.51038486359	-92.7050983124842	-289.77774788672	-200.739181907658	-222.943447643218	285.316954888546	92.7050983124842
143	LLP	2	0	2				-285.316954888546	-92.7050983124842	-200.739181907658	-222.943447643218	-259.807621135332	-163.391710504508	289.77774788672	77.6457135307562
144	ERP	1	4	2				-259.807621135332	-150	-46.9303395120692	296.306502178541	-62.3735072453277	-296.306502178541	267.30195725651	136.197149921864
145	OLP	1	6	2				-251.601170383627	-163.391710504508	-62.3735072453279	-293.444280220142	-176.335575687742	242.705098312484	259.807621135332	150
146	LLP	2	0	2				-289.777747886721	-77.6457135307561	-122.02099292274	-274.06363729278	-150	251.601170383627	293.444280220142	62.3735072453278
147	OLP	2	0	2				-274.06363729278	-122.02099292274	-176.335575687742	242.705098312484	-188.796117314951	233.143788437091	280.074127949161	107.51038486359
148	LLP	1	2	2				-242.705098312484	-176.335575687742	-107.51038486359	-280.07412794916	-46.9303395120692	-298.356568610482	251.601170383627	163.391710504508
149	ERP	2	0	2				-259.807621135332	-150	-46.9303395120692	296.306502178541	-62.3735072453277	-296.306502178541	267.30195725651	136.197149921864
150	LLP	2	0	2				-267.30195725651	-136.197149921864	-188.796117314951	233.143788437091	-222.943447643218	188.796117314951	274.06363729278	122.02099292274
151	LLP	2	0	2				-242.705098312484	-176.335575687742	-107.51038486359	-280.07412794916	-46.9303395120692	-298.356568610482	251.601170383627	163.391710504508
152	OLP	2	0	2				-251.601170383627	-163.391710504508	-62.3735072453279	-293.444280220142	-176.335575687742	242.705098312484	259.807621135332	150
153	BL	0	0	2				274.06363729278	122.02099292274						
154	ERP	1	2	2				-233.143788437091	-188.796117314951	-62.3735072453277	293.444280220142	-15.7007868728833	298.356568610482	242.705098312484	176.335575687742
155	LLP	1	4	2				-222.943447643218	-200.739181907657	1.83697019872103E-14	300	-15.7007868728833	-299.588860426372	233.143788437091	188.796117314951
156	OLP	1	8	2				-212.132034355964	-212.132034355964	-62.3735072453279	-293.444280220142	-150	259.807621135332	222.943447643218	200.739181907657
157	ERP	2	0	2				-233.143788437091	-188.796117314951	-62.3735072453277	293.444280220142	-15.7007868728833	298.356568610482	242.705098312484	176.335575687742
158	ERP	1	8	2				-200.739181907658	-222.943447643218	-46.9303395120692	-298.356568610482	-107.51038486359	274.06363729278	212.132034355964	212.132034355964
159	LLP	1	4	2				-188.796117314951	-233.143788437091	1.83697019872103E-14	300	15.7007868728829	300	200.739181907657	222.943447643218
160	LLP	2	0	2				-222.943447643218	-200.739181907657	1.83697019872103E-14	300	-15.7007868728833	-299.588860426372	233.143788437091	188.796117314951
161	LLP	1	6	2				-176.335575687742	-242.705098312484	-122.02099292274	274.06363729278	46.9303395120692	-296.306502178541	188.796117314951	233.143788437091
162	ERP	1	6	2				-163.391710504508	-251.601170383627	77.6457135307563	289.77774788672	77.6457135307563	-285.316954888546	176.335575687742	242.705098312484
163	LLP	1	2	2				-150	-259.807621135332	-15.7007868728833	-299.588860426372	-92.7050983124842	-289.77774788672	163.391710504508	251.601170383627
164	LLP	2	0	2				-188.796117314951	-233.143788437091	1.83697019872103E-14	300	15.7007868728829	300	200.739181907657	222.943447643218
165	OLP	2	0	2				-212.132034355964	-212.132034355964	-62.3735072453279	-293.444280220142	-150	259.807621135332	222.943447643218	200.739181907657
166	LLP	2	0	2				-150	-259.807621135332	-15.7007868728833	-299.588860426372	-92.7050983124842	-289.77774788672	163.391710504508	251.601170383627
167	ERP	2	0	2				-200.739181907658	-222.943447643218	-46.9303395120692	-298.356568610482	-107.51038486359	274.06363729278	212.132034355964	212.132034355964
168	LLP	2	0	2				-176.335575687742	-242.705098312484	-122.02099292274	274.06363729278	46.9303395120692	-296.306502178541	188.796117314951	233.143788437091
169	ERP	2	0	2				-163.391710504508	-251.601170383627	77.6457135307563	289.77774788672	77.6457135307563	-285.316954888546	176.335575687742	242.705098312484
170	BL	0	0	2				274.06363729278	122.02099292274						
171	ERP	1	8	3				-136.197149921864	-267.30195725651	46.9303395120693	-293.444280220142	-31.3585389802963	-298.356568610482	150	259.807621135332
172	ERP	1	4	3				-122.02099292274	-274.06363729278	107.51038486359	-274.06363729278	77.6457135307561	-289.777747886721	136.197149921864	267.30195725651
173	LLP	1	2	3				-107.51038486359	-280.07412794916	1.83697019872103E-14	-299.588860426372	15.7007868728832	299.588860426372	122.02099292274	274.06363729278
174	ERP	1	6	3				-92.7050983124843	-285.316954888546	-5.51091059616309E-14	-300	107.51038486359	285.316954888546	107.51038486359	280.074127949161
175	OLP	1	8	3				-77.6457135307565	-289.77774788672	107.51038486359	280.074127949161	31.3585389802961	298.356568610482	92.7050983124842	285.316954888546
176	LLP	2	0	3				-107.51038486359	-280.07412794916	1.83697019872103E-14	-299.588860426372	15.7007868728832	299.588860426372	122.02099292274	274.06363729278
177	ERP	2	0	3				-122.02099292274	-274.06363729278	107.51038486359	-274.06363729278	77.6457135307561	-289.777747886721	136.197149921864	267.30195725651
178	OLP	1	4	3				-62.3735072453279	-293.444280220142	136.197149921864	-259.807621135332	200.739181907657	-212.132034355964	77.6457135307563	289.77774788672
179	LLP	1	6	3				-46.9303395120693	-296.306502178541	15.7007868728832	-298.356568610482	122.02099292274	280.074127949161	62.3735072453278	293.444280220142
180	ERP	2	0	3				-136.197149921864	-267.30195725651	46.9303395120693	-293.444280220142	-31.3585389802963	-298.356568610482	150	259.807621135332
181	ERP	2	0	3				-92.7050983124843	-285.316954888546	-5.51091059616309E-14	-300	107.51038486359	285.316954888546	107.51038486359	280.074127949161
182	ERP	1	2	3				-31.3585389802963	-298.356568610482	77.6457135307563	-285.316954888546	222.943447643218	212.132034355964	46.9303395120693	296.306502178541
183	OLP	2	0	3				-62.3735072453279	-293.444280220142	136.197149921864	-259.807621135332	200.739181907657	-212.132034355964	77.6457135307563	289.77774788672
184	OLP	2	0	3				-77.6457135307565	-289.77774788672	107.51038486359	280.074127949161	31.3585389802961	298.356568610482	92.7050983124842	285.316954888546
185	ERP	2	0	3				-31.3585389802963	-298.356568610482	77.6457135307563	-285.316954888546	222.943447643218	212.132034355964	46.9303395120693	296.306502178541
186	LLP	2	0	3				-46.9303395120693	-296.306502178541	15.7007868728832	-298.356568610482	122.02099292274	280.074127949161	62.3735072453278	293.444280220142
187	BL	0	0	3				274.06363729278	122.02099292274						
188	OLP	1	6	3				-15.7007868728833	-299.588860426372	62.3735072453278	293.444280220142	136.197149921864	-259.807621135332	31.3585389802961	298.356568610482
189	ERP	1	6	3				-5.51091059616309E-14	-300	200.739181907657	222.943447643218	222.943447643218	212.132034355964	15.7007868728832	299.588860426372
190	OLP	1	8	3				15.7007868728829	-299.588860426372	163.391710504508	-251.601170383627	233.143788437091	-188.796117314951	1.83697019872103E-14	300
191	ERP	1	2	3				31.3585389802959	-298.356568610482	188.796117314951	242.705098312484	163.391710504508	-242.705098312484	-15.7007868728831	299.588860426372
192	OLP	1	8	3				46.9303395120692	-296.306502178541	242.705098312484	188.796117314951	107.51038486359	-274.06363729278	-31.358538980296	298.356568610482
193	LLP	1	4	3				62.3735072453276	-293.444280220142	259.807621135332	-136.197149921864	200.739181907657	222.943447643218	-46.9303395120692	296.306502178541
194	ERP	2	0	3				31.3585389802959	-298.356568610482	188.796117314951	242.705098312484	163.391710504508	-242.705098312484	-15.7007868728831	299.588860426372
195	OLP	2	0	3				-15.7007868728833	-299.588860426372	62.3735072453278	293.444280220142	136.197149921864	-259.807621135332	31.3585389802961	298.356568610482
196	ERP	2	0	3				-5.51091059616309E-14	-300	200.739181907657	222.943447643218	222.943447643218	212.132034355964	15.7007868728832	299.588860426372
197	ERP	1	4	3				77.6457135307561	-289.777747886721	212.132034355964	222.943447643218	251.601170383627	-150	-62.3735072453277	293.444280220142
