TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
17,500,,1,OBJ,TARGET,stimuli/fractals/23c.jpg,0.078125,-0.4166666666666667,11.0,OLP,stimuli/fractals/23c.jpg,0.078125,-0.4166666666666667,stimuli/fractals/23c.jpg,stimuli/fractals/23a.jpg,stimuli/fractals/23b.jpg,0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.078125,-0.1388888888888889,0.390625,0.4166666666666667
18,3000,,1,OBJ,LURE,stimuli/fractals/109b.jpg,0.078125,0.1388888888888889,28.0,ERP,stimuli/fractals/109a.jpg,0.078125,0.1388888888888889,stimuli/fractals/109a.jpg,stimuli/fractals/109c.jpg,stimuli/fractals/109b.jpg,0.078125,0.1388888888888889,0.078125,-0.1388888888888889,-0.078125,0.4166666666666667,-0.390625,-0.4166666666666667
19,2000,,1,OBJ,LURE,stimuli/fractals/101a.jpg,0.390625,-0.4166666666666667,15.0,OLP,stimuli/fractals/101b.jpg,0.390625,-0.4166666666666667,stimuli/fractals/101b.jpg,stimuli/fractals/101c.jpg,stimuli/fractals/101a.jpg,0.390625,-0.4166666666666667,0.390625,-0.1388888888888889,0.078125,-0.4166666666666667,-0.078125,0.4166666666666667
20,1000,,1,OBJ,FOIL,stimuli/fractals/98c.jpg,-0.234375,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
21,3000,,1,OBJ,TARGET,stimuli/fractals/99a.jpg,0.078125,0.4166666666666667,20.0,OLP,stimuli/fractals/99a.jpg,0.078125,0.4166666666666667,stimuli/fractals/99a.jpg,stimuli/fractals/99c.jpg,stimuli/fractals/99b.jpg,0.078125,0.4166666666666667,0.078125,-0.1388888888888889,0.390625,0.4166666666666667,-0.390625,-0.4166666666666667
22,1000,,1,OBJ,LURE,stimuli/fractals/75a.jpg,0.390625,-0.4166666666666667,31.0,ERP,stimuli/fractals/75c.jpg,0.390625,-0.4166666666666667,stimuli/fractals/75c.jpg,stimuli/fractals/75b.jpg,stimuli/fractals/75a.jpg,0.390625,-0.4166666666666667,0.390625,-0.1388888888888889,0.390625,-0.1388888888888889,-0.234375,0.1388888888888889
23,1000,,1,OBJ,FOIL,stimuli/fractals/140c.jpg,-0.390625,0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
24,1000,,1,OBJ,TARGET,stimuli/fractals/73c.jpg,-0.078125,0.4166666666666667,42.0,ERP,stimuli/fractals/73c.jpg,-0.078125,0.4166666666666667,stimuli/fractals/73c.jpg,stimuli/fractals/73b.jpg,stimuli/fractals/73a.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,0.390625,-0.4166666666666667
25,5000,,2,LOC,FOIL,stimuli/fractals/38a.jpg,-0.390625,-0.4166666666666667,55.0,ERP,stimuli/fractals/38a.jpg,0.234375,-0.1388888888888889,stimuli/fractals/38a.jpg,stimuli/fractals/38c.jpg,stimuli/fractals/38b.jpg,0.234375,-0.1388888888888889,0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
26,500,,2,LOC,TARGET,stimuli/fractals/119a.jpg,-0.234375,-0.4166666666666667,51.0,LLP,stimuli/fractals/119a.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/119a.jpg,stimuli/fractals/119c.jpg,stimuli/fractals/119b.jpg,-0.234375,-0.4166666666666667,-0.234375,-0.1388888888888889,-0.078125,-0.4166666666666667,0.390625,0.4166666666666667
27,1000,,2,LOC,LURE,stimuli/fractals/104a.jpg,0.390625,0.1388888888888889,52.0,LLP,stimuli/fractals/104a.jpg,0.234375,0.4166666666666667,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,stimuli/fractals/104b.jpg,0.234375,0.4166666666666667,0.234375,-0.1388888888888889,0.390625,0.1388888888888889,-0.234375,-0.4166666666666667
28,2000,,2,LOC,FOIL,stimuli/fractals/80a.jpg,0.390625,-0.4166666666666667,53.0,LLP,stimuli/fractals/80a.jpg,-0.078125,0.1388888888888889,stimuli/fractals/80a.jpg,stimuli/fractals/80c.jpg,stimuli/fractals/80b.jpg,-0.078125,0.1388888888888889,-0.234375,0.1388888888888889,-0.390625,0.1388888888888889,0.390625,-0.4166666666666667
29,8000,,2,LOC,FOIL,stimuli/fractals/107a.jpg,-0.390625,-0.4166666666666667,57.0,LLP,stimuli/fractals/107a.jpg,0.390625,-0.4166666666666667,stimuli/fractals/107a.jpg,stimuli/fractals/107c.jpg,stimuli/fractals/107b.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.234375,-0.1388888888888889,-0.390625,-0.4166666666666667
30,3000,,2,LOC,TARGET,stimuli/fractals/51c.jpg,-0.234375,-0.4166666666666667,59.0,LLP,stimuli/fractals/51c.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/51c.jpg,stimuli/fractals/51a.jpg,stimuli/fractals/51b.jpg,-0.234375,-0.4166666666666667,-0.078125,-0.4166666666666667,-0.390625,-0.4166666666666667,0.234375,0.4166666666666667
31,500,,2,LOC,FOIL,stimuli/fractals/124b.jpg,-0.078125,-0.4166666666666667,61.0,LLP,stimuli/fractals/124b.jpg,0.234375,0.4166666666666667,stimuli/fractals/124b.jpg,stimuli/fractals/124a.jpg,stimuli/fractals/124c.jpg,0.234375,0.4166666666666667,0.390625,0.1388888888888889,0.234375,-0.1388888888888889,-0.078125,-0.4166666666666667
32,2000,,2,LOC,FOIL,stimuli/fractals/120b.jpg,0.390625,0.4166666666666667,67.0,LLP,stimuli/fractals/120b.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/120b.jpg,stimuli/fractals/120c.jpg,stimuli/fractals/120a.jpg,-0.078125,-0.4166666666666667,-0.078125,-0.1388888888888889,-0.234375,-0.4166666666666667,0.390625,0.4166666666666667
33,1000,,2,LOC,TARGET,stimuli/fractals/67b.jpg,0.390625,-0.1388888888888889,71.0,LLP,stimuli/fractals/67b.jpg,0.390625,-0.1388888888888889,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,stimuli/fractals/67a.jpg,0.390625,-0.1388888888888889,0.234375,-0.4166666666666667,0.234375,-0.1388888888888889,-0.234375,0.1388888888888889
34,1000,,2,LOC,FOIL,stimuli/fractals/93b.jpg,-0.390625,-0.4166666666666667,62.0,ERP,stimuli/fractals/93b.jpg,0.390625,0.1388888888888889,stimuli/fractals/93b.jpg,stimuli/fractals/93a.jpg,stimuli/fractals/93c.jpg,0.390625,0.1388888888888889,0.078125,0.1388888888888889,0.390625,-0.4166666666666667,-0.390625,-0.4166666666666667
35,1000,,2,LOC,LURE,stimuli/fractals/167a.jpg,-0.078125,0.1388888888888889,70.0,ERP,stimuli/fractals/167a.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/167a.jpg,stimuli/fractals/167c.jpg,stimuli/fractals/167b.jpg,-0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889,-0.078125,0.1388888888888889,0.390625,0.4166666666666667
36,2000,,2,LOC,LURE,stimuli/fractals/41a.jpg,0.078125,-0.4166666666666667,72.0,ERP,stimuli/fractals/41a.jpg,0.078125,0.1388888888888889,stimuli/fractals/41a.jpg,stimuli/fractals/41c.jpg,stimuli/fractals/41b.jpg,0.078125,0.1388888888888889,0.390625,0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,-0.4166666666666667
37,1000,,2,LOC,TARGET,stimuli/fractals/134a.jpg,-0.078125,-0.4166666666666667,79.0,ERP,stimuli/fractals/134a.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/134a.jpg,stimuli/fractals/134c.jpg,stimuli/fractals/134b.jpg,-0.078125,-0.4166666666666667,0.078125,-0.4166666666666667,-0.078125,0.1388888888888889,0.390625,0.1388888888888889
38,6000,,2,LOC,FOIL,stimuli/fractals/31c.jpg,0.390625,-0.1388888888888889,73.0,LLP,stimuli/fractals/31c.jpg,-0.078125,0.4166666666666667,stimuli/fractals/31c.jpg,stimuli/fractals/31a.jpg,stimuli/fractals/31b.jpg,-0.078125,0.4166666666666667,-0.078125,0.1388888888888889,-0.234375,0.1388888888888889,0.390625,-0.1388888888888889
39,2000,,2,LOC,LURE,stimuli/fractals/122a.jpg,-0.078125,-0.1388888888888889,78.0,LLP,stimuli/fractals/122a.jpg,0.234375,-0.1388888888888889,stimuli/fractals/122a.jpg,stimuli/fractals/122c.jpg,stimuli/fractals/122b.jpg,0.234375,-0.1388888888888889,0.078125,-0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,0.4166666666666667
40,1000,,2,LOC,FOIL,stimuli/fractals/11a.jpg,-0.390625,0.1388888888888889,82.0,LLP,stimuli/fractals/11a.jpg,0.234375,-0.4166666666666667,stimuli/fractals/11a.jpg,stimuli/fractals/11b.jpg,stimuli/fractals/11c.jpg,0.234375,-0.4166666666666667,0.234375,0.1388888888888889,-0.078125,-0.4166666666666667,-0.390625,0.1388888888888889
41,3000,,2,LOC,TARGET,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,84.0,ERP,stimuli/fractals/72b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/72b.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72c.jpg,-0.078125,0.4166666666666667,0.234375,0.4166666666666667,0.078125,0.1388888888888889,0.390625,-0.4166666666666667
42,1000,,2,LOC,TARGET,stimuli/fractals/100b.jpg,0.078125,-0.4166666666666667,86.0,LLP,stimuli/fractals/100b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/100b.jpg,stimuli/fractals/100a.jpg,stimuli/fractals/100c.jpg,0.078125,-0.4166666666666667,-0.234375,-0.4166666666666667,0.078125,-0.1388888888888889,0.390625,0.4166666666666667
43,5000,,2,LOC,LURE,stimuli/fractals/161a.jpg,-0.390625,-0.4166666666666667,87.0,LLP,stimuli/fractals/161a.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/161a.jpg,stimuli/fractals/161b.jpg,stimuli/fractals/161c.jpg,-0.390625,-0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,-0.4166666666666667,0.390625,0.4166666666666667
44,1000,,2,LOC,LURE,stimuli/fractals/6a.jpg,0.390625,0.4166666666666667,88.0,LLP,stimuli/fractals/6a.jpg,0.390625,-0.1388888888888889,stimuli/fractals/6a.jpg,stimuli/fractals/6b.jpg,stimuli/fractals/6c.jpg,0.390625,-0.1388888888888889,0.078125,-0.1388888888888889,0.390625,0.4166666666666667,-0.234375,0.4166666666666667
45,3000,,2,LOC,LURE,stimuli/fractals/127a.jpg,0.078125,-0.4166666666666667,94.0,LLP,stimuli/fractals/127a.jpg,0.234375,-0.4166666666666667,stimuli/fractals/127a.jpg,stimuli/fractals/127b.jpg,stimuli/fractals/127c.jpg,0.234375,-0.4166666666666667,0.390625,-0.4166666666666667,0.078125,-0.4166666666666667,-0.078125,0.4166666666666667
46,1000,,2,LOC,LURE,stimuli/fractals/56a.jpg,-0.078125,-0.1388888888888889,91.0,ERP,stimuli/fractals/56a.jpg,0.078125,-0.1388888888888889,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,stimuli/fractals/56b.jpg,0.078125,-0.1388888888888889,0.234375,-0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,0.4166666666666667
47,1000,,2,LOC,TARGET,stimuli/fractals/157c.jpg,-0.234375,0.1388888888888889,95.0,ERP,stimuli/fractals/157c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/157c.jpg,stimuli/fractals/157b.jpg,stimuli/fractals/157a.jpg,-0.234375,0.1388888888888889,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.390625,-0.1388888888888889
48,3000,,2,LOC,TARGET,stimuli/fractals/151b.jpg,-0.234375,0.4166666666666667,98.0,LLP,stimuli/fractals/151b.jpg,-0.234375,0.4166666666666667,stimuli/fractals/151b.jpg,stimuli/fractals/151c.jpg,stimuli/fractals/151a.jpg,-0.234375,0.4166666666666667,-0.234375,-0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
49,2000,,3,OBJ,LURE,stimuli/fractals/141b.jpg,-0.390625,0.4166666666666667,101.0,OLP,stimuli/fractals/141a.jpg,-0.390625,0.4166666666666667,stimuli/fractals/141a.jpg,stimuli/fractals/141c.jpg,stimuli/fractals/141b.jpg,-0.390625,0.4166666666666667,-0.234375,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,0.4166666666666667
50,3000,,3,OBJ,LURE,stimuli/fractals/96a.jpg,-0.078125,-0.1388888888888889,105.0,ERP,stimuli/fractals/96c.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/96c.jpg,stimuli/fractals/96b.jpg,stimuli/fractals/96a.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
51,1000,,3,OBJ,LURE,stimuli/fractals/26c.jpg,0.234375,-0.1388888888888889,102.0,OLP,stimuli/fractals/26a.jpg,0.234375,-0.1388888888888889,stimuli/fractals/26a.jpg,stimuli/fractals/26b.jpg,stimuli/fractals/26c.jpg,0.234375,-0.1388888888888889,0.234375,0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,0.4166666666666667
52,2000,,3,OBJ,LURE,stimuli/fractals/91b.jpg,-0.390625,0.1388888888888889,103.0,OLP,stimuli/fractals/91a.jpg,-0.390625,0.1388888888888889,stimuli/fractals/91a.jpg,stimuli/fractals/91c.jpg,stimuli/fractals/91b.jpg,-0.390625,0.1388888888888889,-0.390625,-0.4166666666666667,-0.078125,0.1388888888888889,0.390625,-0.4166666666666667
53,3000,,3,OBJ,FOIL,stimuli/fractals/135c.jpg,-0.390625,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
54,2000,,3,OBJ,FOIL,stimuli/fractals/158a.jpg,-0.390625,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
55,4000,,3,OBJ,FOIL,stimuli/fractals/27c.jpg,-0.390625,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
56,4000,,3,OBJ,LURE,stimuli/fractals/84a.jpg,-0.234375,0.4166666666666667,111.0,ERP,stimuli/fractals/84b.jpg,-0.234375,0.4166666666666667,stimuli/fractals/84b.jpg,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
57,1000,,3,OBJ,LURE,stimuli/fractals/130b.jpg,0.234375,0.1388888888888889,104.0,OLP,stimuli/fractals/130c.jpg,0.234375,0.1388888888888889,stimuli/fractals/130c.jpg,stimuli/fractals/130a.jpg,stimuli/fractals/130b.jpg,0.234375,0.1388888888888889,0.234375,0.4166666666666667,0.234375,-0.4166666666666667,-0.390625,-0.4166666666666667
58,5000,,3,OBJ,LURE,stimuli/fractals/89a.jpg,-0.078125,-0.4166666666666667,112.0,ERP,stimuli/fractals/89c.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/89c.jpg,stimuli/fractals/89b.jpg,stimuli/fractals/89a.jpg,-0.078125,-0.4166666666666667,-0.234375,-0.1388888888888889,-0.078125,-0.1388888888888889,0.390625,0.1388888888888889
59,3000,,3,OBJ,FOIL,stimuli/fractals/123c.jpg,0.390625,-0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
60,1000,,3,OBJ,FOIL,stimuli/fractals/94b.jpg,0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
61,1000,,3,OBJ,TARGET,stimuli/fractals/139b.jpg,-0.390625,0.4166666666666667,113.0,ERP,stimuli/fractals/139b.jpg,-0.390625,0.4166666666666667,stimuli/fractals/139b.jpg,stimuli/fractals/139c.jpg,stimuli/fractals/139a.jpg,-0.390625,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.4166666666666667,0.234375,-0.4166666666666667
62,1000,,3,OBJ,TARGET,stimuli/fractals/144c.jpg,-0.078125,-0.1388888888888889,116.0,OLP,stimuli/fractals/144c.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/144c.jpg,stimuli/fractals/144b.jpg,stimuli/fractals/144a.jpg,-0.078125,-0.1388888888888889,-0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889,0.390625,0.4166666666666667
63,1000,,3,OBJ,FOIL,stimuli/fractals/12c.jpg,-0.390625,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
64,2000,,3,OBJ,TARGET,stimuli/fractals/57c.jpg,0.078125,0.1388888888888889,117.0,OLP,stimuli/fractals/57c.jpg,0.078125,0.1388888888888889,stimuli/fractals/57c.jpg,stimuli/fractals/57a.jpg,stimuli/fractals/57b.jpg,0.078125,0.1388888888888889,-0.078125,0.4166666666666667,0.078125,-0.1388888888888889,-0.390625,-0.4166666666666667
65,1000,,3,OBJ,TARGET,stimuli/fractals/19b.jpg,-0.234375,-0.1388888888888889,120.0,ERP,stimuli/fractals/19b.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/19b.jpg,stimuli/fractals/19c.jpg,stimuli/fractals/19a.jpg,-0.234375,-0.1388888888888889,-0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.234375,0.4166666666666667
66,4000,,3,OBJ,TARGET,stimuli/fractals/54b.jpg,-0.078125,0.1388888888888889,121.0,OLP,stimuli/fractals/54b.jpg,-0.078125,0.1388888888888889,stimuli/fractals/54b.jpg,stimuli/fractals/54a.jpg,stimuli/fractals/54c.jpg,-0.078125,0.1388888888888889,-0.390625,0.1388888888888889,0.078125,0.4166666666666667,0.390625,-0.4166666666666667
67,2000,,3,OBJ,TARGET,stimuli/fractals/79c.jpg,-0.234375,-0.4166666666666667,125.0,OLP,stimuli/fractals/79c.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/79c.jpg,stimuli/fractals/79b.jpg,stimuli/fractals/79a.jpg,-0.234375,-0.4166666666666667,-0.234375,-0.1388888888888889,0.078125,-0.4166666666666667,0.390625,0.4166666666666667
68,3000,,3,OBJ,FOIL,stimuli/fractals/63c.jpg,0.390625,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
69,500,,3,OBJ,TARGET,stimuli/fractals/21c.jpg,-0.078125,0.1388888888888889,122.0,ERP,stimuli/fractals/21c.jpg,-0.078125,0.1388888888888889,stimuli/fractals/21c.jpg,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,-0.078125,0.1388888888888889,-0.390625,0.1388888888888889,-0.078125,-0.4166666666666667,0.390625,-0.4166666666666667
70,1000,,3,OBJ,FOIL,stimuli/fractals/160c.jpg,0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
71,2000,,3,OBJ,TARGET,stimuli/fractals/137a.jpg,0.234375,-0.4166666666666667,138.0,ERP,stimuli/fractals/137a.jpg,0.234375,-0.4166666666666667,stimuli/fractals/137a.jpg,stimuli/fractals/137c.jpg,stimuli/fractals/137b.jpg,0.234375,-0.4166666666666667,0.078125,-0.4166666666666667,0.234375,-0.1388888888888889,-0.078125,0.4166666666666667
72,1000,,3,OBJ,LURE,stimuli/fractals/116c.jpg,0.234375,0.1388888888888889,140.0,ERP,stimuli/fractals/116a.jpg,0.234375,0.1388888888888889,stimuli/fractals/116a.jpg,stimuli/fractals/116b.jpg,stimuli/fractals/116c.jpg,0.234375,0.1388888888888889,0.234375,-0.1388888888888889,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
73,2000,,4,LOC,TARGET,stimuli/fractals/164c.jpg,-0.078125,-0.4166666666666667,167.0,ERP,stimuli/fractals/164c.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/164c.jpg,stimuli/fractals/164a.jpg,stimuli/fractals/164b.jpg,-0.078125,-0.4166666666666667,-0.078125,-0.1388888888888889,0.234375,-0.4166666666666667,0.390625,0.1388888888888889
74,500,,4,LOC,FOIL,stimuli/fractals/24c.jpg,-0.234375,-0.1388888888888889,151.0,LLP,stimuli/fractals/24c.jpg,0.234375,0.4166666666666667,stimuli/fractals/24c.jpg,stimuli/fractals/24b.jpg,stimuli/fractals/24a.jpg,0.234375,0.4166666666666667,0.078125,0.4166666666666667,0.078125,0.1388888888888889,-0.234375,-0.1388888888888889
75,1000,,4,LOC,LURE,stimuli/fractals/13b.jpg,-0.078125,-0.1388888888888889,171.0,ERP,stimuli/fractals/13b.jpg,-0.078125,0.4166666666666667,stimuli/fractals/13b.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13c.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,-0.1388888888888889,-0.390625,-0.4166666666666667
76,4000,,4,LOC,TARGET,stimuli/fractals/28c.jpg,-0.390625,0.1388888888888889,152.0,LLP,stimuli/fractals/28c.jpg,-0.390625,0.1388888888888889,stimuli/fractals/28c.jpg,stimuli/fractals/28a.jpg,stimuli/fractals/28b.jpg,-0.390625,0.1388888888888889,-0.390625,-0.4166666666666667,-0.390625,-0.1388888888888889,0.390625,-0.1388888888888889
77,1000,,4,LOC,LURE,stimuli/fractals/62c.jpg,-0.390625,0.1388888888888889,155.0,LLP,stimuli/fractals/62c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/62c.jpg,stimuli/fractals/62a.jpg,stimuli/fractals/62b.jpg,-0.234375,0.1388888888888889,-0.078125,0.4166666666666667,-0.390625,0.1388888888888889,0.390625,-0.4166666666666667
78,2000,,4,LOC,LURE,stimuli/fractals/138a.jpg,-0.234375,0.4166666666666667,179.0,ERP,stimuli/fractals/138a.jpg,-0.390625,0.4166666666666667,stimuli/fractals/138a.jpg,stimuli/fractals/138b.jpg,stimuli/fractals/138c.jpg,-0.390625,0.4166666666666667,-0.234375,0.4166666666666667,-0.234375,0.4166666666666667,0.390625,0.1388888888888889
