TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
25,5000,,2,LOC,FOIL,stimuli/fractals/169c.jpg,0.390625,0.4166666666666667,55.0,ERP,stimuli/fractals/169c.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/169c.jpg,stimuli/fractals/169b.jpg,stimuli/fractals/169a.jpg,-0.078125,-0.1388888888888889,-0.078125,0.1388888888888889,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
26,500,,2,LOC,TARGET,stimuli/fractals/164a.jpg,0.390625,-0.1388888888888889,51.0,LLP,stimuli/fractals/164a.jpg,0.390625,-0.1388888888888889,stimuli/fractals/164a.jpg,stimuli/fractals/164b.jpg,stimuli/fractals/164c.jpg,0.390625,-0.1388888888888889,0.390625,0.1388888888888889,0.390625,-0.4166666666666667,-0.390625,-0.1388888888888889
27,1000,,2,LOC,LURE,stimuli/fractals/112b.jpg,0.390625,-0.4166666666666667,52.0,LLP,stimuli/fractals/112b.jpg,0.390625,-0.1388888888888889,stimuli/fractals/112b.jpg,stimuli/fractals/112c.jpg,stimuli/fractals/112a.jpg,0.390625,-0.1388888888888889,0.390625,0.1388888888888889,0.390625,-0.4166666666666667,-0.234375,0.4166666666666667
28,2000,,2,LOC,FOIL,stimuli/fractals/122b.jpg,-0.390625,-0.4166666666666667,53.0,LLP,stimuli/fractals/122b.jpg,0.078125,0.1388888888888889,stimuli/fractals/122b.jpg,stimuli/fractals/122a.jpg,stimuli/fractals/122c.jpg,0.078125,0.1388888888888889,0.078125,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
29,8000,,2,LOC,FOIL,stimuli/fractals/102c.jpg,-0.234375,-0.4166666666666667,57.0,LLP,stimuli/fractals/102c.jpg,0.234375,0.1388888888888889,stimuli/fractals/102c.jpg,stimuli/fractals/102b.jpg,stimuli/fractals/102a.jpg,0.234375,0.1388888888888889,0.234375,-0.1388888888888889,0.078125,0.1388888888888889,-0.234375,-0.4166666666666667
30,3000,,2,LOC,TARGET,stimuli/fractals/105c.jpg,0.390625,0.1388888888888889,59.0,LLP,stimuli/fractals/105c.jpg,0.390625,0.1388888888888889,stimuli/fractals/105c.jpg,stimuli/fractals/105a.jpg,stimuli/fractals/105b.jpg,0.390625,0.1388888888888889,0.234375,0.1388888888888889,0.390625,0.4166666666666667,-0.234375,-0.4166666666666667
31,500,,2,LOC,FOIL,stimuli/fractals/45a.jpg,-0.390625,0.4166666666666667,61.0,LLP,stimuli/fractals/45a.jpg,0.078125,-0.1388888888888889,stimuli/fractals/45a.jpg,stimuli/fractals/45b.jpg,stimuli/fractals/45c.jpg,0.078125,-0.1388888888888889,-0.078125,-0.1388888888888889,0.234375,-0.1388888888888889,-0.390625,0.4166666666666667
32,2000,,2,LOC,FOIL,stimuli/fractals/32a.jpg,-0.390625,0.4166666666666667,67.0,LLP,stimuli/fractals/32a.jpg,0.390625,-0.4166666666666667,stimuli/fractals/32a.jpg,stimuli/fractals/32b.jpg,stimuli/fractals/32c.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,0.4166666666666667
33,1000,,2,LOC,TARGET,stimuli/fractals/94b.jpg,-0.234375,0.1388888888888889,71.0,LLP,stimuli/fractals/94b.jpg,-0.234375,0.1388888888888889,stimuli/fractals/94b.jpg,stimuli/fractals/94a.jpg,stimuli/fractals/94c.jpg,-0.234375,0.1388888888888889,-0.234375,-0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
34,1000,,2,LOC,FOIL,stimuli/fractals/84c.jpg,0.390625,0.4166666666666667,62.0,ERP,stimuli/fractals/84c.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/84c.jpg,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,-0.234375,-0.4166666666666667,-0.390625,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
35,1000,,2,LOC,LURE,stimuli/fractals/74c.jpg,0.078125,-0.4166666666666667,70.0,ERP,stimuli/fractals/74c.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/74c.jpg,stimuli/fractals/74b.jpg,stimuli/fractals/74a.jpg,-0.078125,-0.4166666666666667,-0.234375,-0.4166666666666667,0.078125,-0.4166666666666667,0.390625,0.4166666666666667
36,2000,,2,LOC,LURE,stimuli/fractals/134b.jpg,0.234375,0.4166666666666667,72.0,ERP,stimuli/fractals/134b.jpg,0.234375,0.1388888888888889,stimuli/fractals/134b.jpg,stimuli/fractals/134c.jpg,stimuli/fractals/134a.jpg,0.234375,0.1388888888888889,0.078125,0.1388888888888889,0.234375,0.4166666666666667,-0.234375,-0.4166666666666667
37,1000,,2,LOC,TARGET,stimuli/fractals/60c.jpg,0.078125,0.1388888888888889,79.0,ERP,stimuli/fractals/60c.jpg,0.078125,0.1388888888888889,stimuli/fractals/60c.jpg,stimuli/fractals/60a.jpg,stimuli/fractals/60b.jpg,0.078125,0.1388888888888889,-0.078125,0.1388888888888889,0.078125,-0.1388888888888889,-0.390625,-0.4166666666666667
38,6000,,2,LOC,FOIL,stimuli/fractals/35a.jpg,-0.390625,-0.4166666666666667,73.0,LLP,stimuli/fractals/35a.jpg,0.390625,-0.4166666666666667,stimuli/fractals/35a.jpg,stimuli/fractals/35c.jpg,stimuli/fractals/35b.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667
39,2000,,2,LOC,LURE,stimuli/fractals/118a.jpg,0.390625,-0.1388888888888889,78.0,LLP,stimuli/fractals/118a.jpg,0.234375,-0.1388888888888889,stimuli/fractals/118a.jpg,stimuli/fractals/118b.jpg,stimuli/fractals/118c.jpg,0.234375,-0.1388888888888889,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,0.4166666666666667
40,1000,,2,LOC,FOIL,stimuli/fractals/56b.jpg,-0.390625,0.4166666666666667,82.0,LLP,stimuli/fractals/56b.jpg,0.078125,-0.1388888888888889,stimuli/fractals/56b.jpg,stimuli/fractals/56a.jpg,stimuli/fractals/56c.jpg,0.078125,-0.1388888888888889,-0.078125,-0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
41,3000,,2,LOC,TARGET,stimuli/fractals/88b.jpg,0.390625,0.4166666666666667,84.0,ERP,stimuli/fractals/88b.jpg,0.390625,0.4166666666666667,stimuli/fractals/88b.jpg,stimuli/fractals/88c.jpg,stimuli/fractals/88a.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,0.078125,-0.4166666666666667
42,1000,,2,LOC,TARGET,stimuli/fractals/8c.jpg,-0.078125,-0.1388888888888889,86.0,LLP,stimuli/fractals/8c.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/8c.jpg,stimuli/fractals/8a.jpg,stimuli/fractals/8b.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.390625,0.4166666666666667
43,5000,,2,LOC,LURE,stimuli/fractals/121a.jpg,0.078125,-0.1388888888888889,87.0,LLP,stimuli/fractals/121a.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/121a.jpg,stimuli/fractals/121b.jpg,stimuli/fractals/121c.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.390625,0.4166666666666667
44,1000,,2,LOC,LURE,stimuli/fractals/72c.jpg,-0.078125,-0.1388888888888889,88.0,LLP,stimuli/fractals/72c.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/72c.jpg,stimuli/fractals/72a.jpg,stimuli/fractals/72b.jpg,-0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889,-0.078125,-0.1388888888888889,0.390625,0.4166666666666667
45,3000,,2,LOC,LURE,stimuli/fractals/167b.jpg,-0.234375,0.4166666666666667,94.0,LLP,stimuli/fractals/167b.jpg,-0.390625,0.4166666666666667,stimuli/fractals/167b.jpg,stimuli/fractals/167a.jpg,stimuli/fractals/167c.jpg,-0.390625,0.4166666666666667,-0.390625,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,0.1388888888888889
46,1000,,2,LOC,LURE,stimuli/fractals/152a.jpg,-0.078125,0.1388888888888889,91.0,ERP,stimuli/fractals/152a.jpg,-0.078125,0.4166666666666667,stimuli/fractals/152a.jpg,stimuli/fractals/152c.jpg,stimuli/fractals/152b.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
47,1000,,2,LOC,TARGET,stimuli/fractals/65a.jpg,0.390625,-0.1388888888888889,95.0,ERP,stimuli/fractals/65a.jpg,0.390625,-0.1388888888888889,stimuli/fractals/65a.jpg,stimuli/fractals/65c.jpg,stimuli/fractals/65b.jpg,0.390625,-0.1388888888888889,0.390625,0.1388888888888889,0.390625,-0.4166666666666667,-0.390625,-0.1388888888888889
48,3000,,2,LOC,TARGET,stimuli/fractals/76b.jpg,0.390625,-0.4166666666666667,98.0,LLP,stimuli/fractals/76b.jpg,0.390625,-0.4166666666666667,stimuli/fractals/76b.jpg,stimuli/fractals/76a.jpg,stimuli/fractals/76c.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,0.1388888888888889
49,2000,,3,OBJ,LURE,stimuli/fractals/20b.jpg,-0.234375,0.4166666666666667,101.0,OLP,stimuli/fractals/20a.jpg,-0.234375,0.4166666666666667,stimuli/fractals/20a.jpg,stimuli/fractals/20c.jpg,stimuli/fractals/20b.jpg,-0.234375,0.4166666666666667,-0.078125,0.4166666666666667,-0.390625,0.4166666666666667,0.234375,-0.4166666666666667
50,3000,,3,OBJ,LURE,stimuli/fractals/117a.jpg,0.078125,-0.4166666666666667,105.0,ERP,stimuli/fractals/117b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/117b.jpg,stimuli/fractals/117c.jpg,stimuli/fractals/117a.jpg,0.078125,-0.4166666666666667,0.234375,-0.4166666666666667,0.078125,-0.1388888888888889,-0.390625,0.4166666666666667
51,1000,,3,OBJ,LURE,stimuli/fractals/83b.jpg,0.390625,0.4166666666666667,102.0,OLP,stimuli/fractals/83c.jpg,0.390625,0.4166666666666667,stimuli/fractals/83c.jpg,stimuli/fractals/83a.jpg,stimuli/fractals/83b.jpg,0.390625,0.4166666666666667,0.390625,0.1388888888888889,0.234375,0.4166666666666667,-0.390625,-0.4166666666666667
52,2000,,3,OBJ,LURE,stimuli/fractals/13c.jpg,0.078125,-0.4166666666666667,103.0,OLP,stimuli/fractals/13b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/13b.jpg,stimuli/fractals/13a.jpg,stimuli/fractals/13c.jpg,0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.234375,-0.4166666666666667,-0.390625,0.4166666666666667
53,3000,,3,OBJ,FOIL,stimuli/fractals/150a.jpg,-0.234375,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
54,2000,,3,OBJ,FOIL,stimuli/fractals/129c.jpg,-0.390625,0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
55,4000,,3,OBJ,FOIL,stimuli/fractals/49b.jpg,-0.390625,0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
56,4000,,3,OBJ,LURE,stimuli/fractals/67c.jpg,-0.078125,-0.4166666666666667,111.0,ERP,stimuli/fractals/67a.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/67a.jpg,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,-0.078125,-0.4166666666666667,-0.078125,-0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
57,1000,,3,OBJ,LURE,stimuli/fractals/116b.jpg,-0.390625,-0.4166666666666667,104.0,OLP,stimuli/fractals/116a.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/116a.jpg,stimuli/fractals/116c.jpg,stimuli/fractals/116b.jpg,-0.390625,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.234375,0.4166666666666667
58,5000,,3,OBJ,LURE,stimuli/fractals/48c.jpg,0.390625,0.4166666666666667,112.0,ERP,stimuli/fractals/48a.jpg,0.390625,0.4166666666666667,stimuli/fractals/48a.jpg,stimuli/fractals/48b.jpg,stimuli/fractals/48c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.234375,-0.4166666666666667
59,3000,,3,OBJ,FOIL,stimuli/fractals/81a.jpg,0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
60,1000,,3,OBJ,FOIL,stimuli/fractals/107b.jpg,-0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
61,1000,,3,OBJ,TARGET,stimuli/fractals/161b.jpg,-0.234375,0.1388888888888889,113.0,ERP,stimuli/fractals/161b.jpg,-0.234375,0.1388888888888889,stimuli/fractals/161b.jpg,stimuli/fractals/161a.jpg,stimuli/fractals/161c.jpg,-0.234375,0.1388888888888889,-0.234375,-0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
62,1000,,3,OBJ,TARGET,stimuli/fractals/14c.jpg,-0.078125,0.4166666666666667,116.0,OLP,stimuli/fractals/14c.jpg,-0.078125,0.4166666666666667,stimuli/fractals/14c.jpg,stimuli/fractals/14a.jpg,stimuli/fractals/14b.jpg,-0.078125,0.4166666666666667,-0.078125,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
63,1000,,3,OBJ,FOIL,stimuli/fractals/38b.jpg,-0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
64,2000,,3,OBJ,TARGET,stimuli/fractals/51b.jpg,-0.234375,-0.1388888888888889,117.0,OLP,stimuli/fractals/51b.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/51b.jpg,stimuli/fractals/51a.jpg,stimuli/fractals/51c.jpg,-0.234375,-0.1388888888888889,-0.234375,-0.4166666666666667,-0.078125,-0.1388888888888889,0.390625,-0.4166666666666667
65,1000,,3,OBJ,TARGET,stimuli/fractals/100a.jpg,-0.078125,-0.4166666666666667,120.0,ERP,stimuli/fractals/100a.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/100a.jpg,stimuli/fractals/100b.jpg,stimuli/fractals/100c.jpg,-0.078125,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.078125,-0.1388888888888889,0.390625,0.4166666666666667
66,4000,,3,OBJ,TARGET,stimuli/fractals/62b.jpg,0.234375,0.4166666666666667,121.0,OLP,stimuli/fractals/62b.jpg,0.234375,0.4166666666666667,stimuli/fractals/62b.jpg,stimuli/fractals/62c.jpg,stimuli/fractals/62a.jpg,0.234375,0.4166666666666667,0.234375,0.1388888888888889,0.390625,0.4166666666666667,-0.390625,0.1388888888888889
67,2000,,3,OBJ,TARGET,stimuli/fractals/44c.jpg,-0.234375,-0.1388888888888889,125.0,OLP,stimuli/fractals/44c.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/44c.jpg,stimuli/fractals/44b.jpg,stimuli/fractals/44a.jpg,-0.234375,-0.1388888888888889,-0.234375,0.1388888888888889,-0.078125,-0.1388888888888889,0.234375,0.4166666666666667
68,3000,,3,OBJ,FOIL,stimuli/fractals/120c.jpg,-0.390625,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
69,500,,3,OBJ,TARGET,stimuli/fractals/59b.jpg,-0.234375,0.4166666666666667,122.0,ERP,stimuli/fractals/59b.jpg,-0.234375,0.4166666666666667,stimuli/fractals/59b.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59c.jpg,-0.234375,0.4166666666666667,-0.078125,0.4166666666666667,-0.390625,0.4166666666666667,0.390625,-0.1388888888888889
70,1000,,3,OBJ,FOIL,stimuli/fractals/10a.jpg,0.234375,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
71,2000,,3,OBJ,TARGET,stimuli/fractals/157b.jpg,0.234375,0.4166666666666667,138.0,ERP,stimuli/fractals/157b.jpg,0.234375,0.4166666666666667,stimuli/fractals/157b.jpg,stimuli/fractals/157a.jpg,stimuli/fractals/157c.jpg,0.234375,0.4166666666666667,0.078125,0.4166666666666667,0.390625,0.4166666666666667,-0.234375,-0.1388888888888889
72,1000,,3,OBJ,LURE,stimuli/fractals/165a.jpg,-0.390625,-0.4166666666666667,140.0,ERP,stimuli/fractals/165b.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/165b.jpg,stimuli/fractals/165c.jpg,stimuli/fractals/165a.jpg,-0.390625,-0.4166666666666667,-0.390625,-0.1388888888888889,-0.234375,-0.4166666666666667,0.390625,0.4166666666666667
73,2000,,4,LOC,TARGET,stimuli/fractals/89a.jpg,0.234375,-0.4166666666666667,167.0,ERP,stimuli/fractals/89a.jpg,0.234375,-0.4166666666666667,stimuli/fractals/89a.jpg,stimuli/fractals/89c.jpg,stimuli/fractals/89b.jpg,0.234375,-0.4166666666666667,0.234375,-0.1388888888888889,0.390625,-0.4166666666666667,-0.078125,0.4166666666666667
74,500,,4,LOC,FOIL,stimuli/fractals/166c.jpg,-0.390625,0.4166666666666667,151.0,LLP,stimuli/fractals/166c.jpg,0.078125,-0.1388888888888889,stimuli/fractals/166c.jpg,stimuli/fractals/166b.jpg,stimuli/fractals/166a.jpg,0.078125,-0.1388888888888889,0.078125,0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
75,1000,,4,LOC,LURE,stimuli/fractals/163c.jpg,0.078125,-0.1388888888888889,171.0,ERP,stimuli/fractals/163c.jpg,0.234375,-0.1388888888888889,stimuli/fractals/163c.jpg,stimuli/fractals/163a.jpg,stimuli/fractals/163b.jpg,0.234375,-0.1388888888888889,0.234375,-0.4166666666666667,0.078125,-0.1388888888888889,-0.390625,-0.4166666666666667
76,4000,,4,LOC,TARGET,stimuli/fractals/5c.jpg,-0.234375,-0.1388888888888889,152.0,LLP,stimuli/fractals/5c.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/5c.jpg,stimuli/fractals/5b.jpg,stimuli/fractals/5a.jpg,-0.234375,-0.1388888888888889,-0.234375,0.1388888888888889,-0.234375,-0.4166666666666667,0.234375,0.4166666666666667
77,1000,,4,LOC,LURE,stimuli/fractals/50a.jpg,-0.390625,-0.1388888888888889,155.0,LLP,stimuli/fractals/50a.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/50a.jpg,stimuli/fractals/50c.jpg,stimuli/fractals/50b.jpg,-0.390625,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.390625,0.4166666666666667
78,2000,,4,LOC,LURE,stimuli/fractals/54b.jpg,0.234375,0.1388888888888889,179.0,ERP,stimuli/fractals/54b.jpg,0.234375,-0.1388888888888889,stimuli/fractals/54b.jpg,stimuli/fractals/54a.jpg,stimuli/fractals/54c.jpg,0.234375,-0.1388888888888889,0.390625,-0.1388888888888889,0.234375,0.1388888888888889,-0.390625,0.4166666666666667
79,1000,,4,LOC,FOIL,stimuli/fractals/4c.jpg,0.390625,-0.4166666666666667,182.0,ERP,stimuli/fractals/4c.jpg,-0.078125,0.1388888888888889,stimuli/fractals/4c.jpg,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,-0.078125,0.1388888888888889,-0.234375,0.1388888888888889,0.078125,0.1388888888888889,0.390625,-0.4166666666666667
